date,GILD stock,isPartial
2016-02-01,32,False
2016-02-02,73,False
2016-02-03,100,False
2016-02-04,62,False
2016-02-05,24,False
2016-02-06,10,False
2016-02-07,16,False
2016-02-08,53,False
2016-02-09,36,False
2016-02-10,36,False
2016-02-11,34,False
2016-02-12,35,False
2016-02-13,16,False
2016-02-14,6,False
2016-02-15,5,False
2016-02-16,33,False
2016-02-17,44,False
2016-02-18,28,False
2016-02-19,29,False
2016-02-20,4,False
2016-02-21,10,False
2016-02-22,40,False
2016-02-23,38,False
2016-02-24,28,False
2016-02-25,32,False
2016-02-26,39,False
2016-02-27,4,False
2016-02-28,0,False
2016-02-29,24,False
