date,HAS stock,isPartial
2012-08-01,37,False
2012-08-02,72,False
2012-08-03,78,False
2012-08-04,55,False
2012-08-05,74,False
2012-08-06,73,False
2012-08-07,57,False
2012-08-08,58,False
2012-08-09,40,False
2012-08-10,69,False
2012-08-11,49,False
2012-08-12,58,False
2012-08-13,52,False
2012-08-14,60,False
2012-08-15,57,False
2012-08-16,93,False
2012-08-17,53,False
2012-08-18,56,False
2012-08-19,27,False
2012-08-20,67,False
2012-08-21,82,False
2012-08-22,86,False
2012-08-23,98,False
2012-08-24,55,False
2012-08-25,66,False
2012-08-26,53,False
2012-08-27,43,False
2012-08-28,80,False
2012-08-29,100,False
2012-08-30,67,False
2012-08-31,58,False
