date,SBUX stock,isPartial
2018-02-01,71,False
2018-02-02,85,False
2018-02-03,25,False
2018-02-04,18,False
2018-02-05,59,False
2018-02-06,100,False
2018-02-07,49,False
2018-02-08,54,False
2018-02-09,70,False
2018-02-10,16,False
2018-02-11,6,False
2018-02-12,63,False
2018-02-13,44,False
2018-02-14,44,False
2018-02-15,50,False
2018-02-16,77,False
2018-02-17,28,False
2018-02-18,12,False
2018-02-19,30,False
2018-02-20,40,False
2018-02-21,40,False
2018-02-22,38,False
2018-02-23,53,False
2018-02-24,25,False
2018-02-25,24,False
2018-02-26,56,False
2018-02-27,45,False
2018-02-28,61,False
