date,INTC stock,isPartial
2017-01-01,5,False
2017-01-02,11,False
2017-01-03,45,False
2017-01-04,30,False
2017-01-05,43,False
2017-01-06,24,False
2017-01-07,14,False
2017-01-08,9,False
2017-01-09,26,False
2017-01-10,35,False
2017-01-11,53,False
2017-01-12,37,False
2017-01-13,27,False
2017-01-14,9,False
2017-01-15,5,False
2017-01-16,10,False
2017-01-17,30,False
2017-01-18,46,False
2017-01-19,41,False
2017-01-20,34,False
2017-01-21,12,False
2017-01-22,5,False
2017-01-23,28,False
2017-01-24,50,False
2017-01-25,45,False
2017-01-26,100,False
2017-01-27,95,False
2017-01-28,26,False
2017-01-29,14,False
2017-01-30,30,False
2017-01-31,42,False
