date,MU stock,isPartial
2013-08-01,90,False
2013-08-02,38,False
2013-08-03,29,False
2013-08-04,44,False
2013-08-05,84,False
2013-08-06,71,False
2013-08-07,54,False
2013-08-08,61,False
2013-08-09,50,False
2013-08-10,22,False
2013-08-11,32,False
2013-08-12,100,False
2013-08-13,65,False
2013-08-14,65,False
2013-08-15,63,False
2013-08-16,38,False
2013-08-17,57,False
2013-08-18,21,False
2013-08-19,47,False
2013-08-20,81,False
2013-08-21,52,False
2013-08-22,53,False
2013-08-23,55,False
2013-08-24,21,False
2013-08-25,21,False
2013-08-26,51,False
2013-08-27,34,False
2013-08-28,60,False
2013-08-29,52,False
2013-08-30,54,False
2013-08-31,21,False
