date,GS stock,isPartial
2014-02-01,27,False
2014-02-02,40,False
2014-02-03,23,False
2014-02-04,30,False
2014-02-05,23,False
2014-02-06,84,False
2014-02-07,96,False
2014-02-08,27,False
2014-02-09,53,False
2014-02-10,56,False
2014-02-11,60,False
2014-02-12,57,False
2014-02-13,46,False
2014-02-14,56,False
2014-02-15,27,False
2014-02-16,40,False
2014-02-17,34,False
2014-02-18,68,False
2014-02-19,100,False
2014-02-20,54,False
2014-02-21,56,False
2014-02-22,36,False
2014-02-23,27,False
2014-02-24,68,False
2014-02-25,30,False
2014-02-26,30,False
2014-02-27,46,False
2014-02-28,64,False
