date,MCD stock,isPartial
2012-03-01,28,False
2012-03-02,44,False
2012-03-03,26,False
2012-03-04,0,False
2012-03-05,41,False
2012-03-06,53,False
2012-03-07,39,False
2012-03-08,82,False
2012-03-09,84,False
2012-03-10,40,False
2012-03-11,24,False
2012-03-12,60,False
2012-03-13,60,False
2012-03-14,73,False
2012-03-15,34,False
2012-03-16,84,False
2012-03-17,49,False
2012-03-18,0,False
2012-03-19,100,False
2012-03-20,60,False
2012-03-21,67,False
2012-03-22,54,False
2012-03-23,50,False
2012-03-24,33,False
2012-03-25,25,False
2012-03-26,66,False
2012-03-27,40,False
2012-03-28,20,False
2012-03-29,68,False
2012-03-30,43,False
2012-03-31,24,False
