date,EXPE stock,isPartial
2014-07-01,100,False
2014-07-02,51,False
2014-07-03,52,False
2014-07-04,54,False
2014-07-05,0,False
2014-07-06,61,False
2014-07-07,50,False
2014-07-08,0,False
2014-07-09,0,False
2014-07-10,0,False
2014-07-11,0,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,0,False
2014-07-15,50,False
2014-07-16,0,False
2014-07-17,0,False
2014-07-18,0,False
2014-07-19,0,False
2014-07-20,62,False
2014-07-21,0,False
2014-07-22,50,False
2014-07-23,0,False
2014-07-24,51,False
2014-07-25,0,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,0,False
2014-07-29,51,False
2014-07-30,51,False
2014-07-31,52,False
