date,SIRI stock,isPartial
2017-11-01,43,False
2017-11-02,75,False
2017-11-03,49,False
2017-11-04,36,False
2017-11-05,14,False
2017-11-06,47,False
2017-11-07,50,False
2017-11-08,67,False
2017-11-09,66,False
2017-11-10,66,False
2017-11-11,29,False
2017-11-12,16,False
2017-11-13,50,False
2017-11-14,65,False
2017-11-15,100,False
2017-11-16,72,False
2017-11-17,65,False
2017-11-18,21,False
2017-11-19,18,False
2017-11-20,56,False
2017-11-21,43,False
2017-11-22,41,False
2017-11-23,32,False
2017-11-24,36,False
2017-11-25,18,False
2017-11-26,11,False
2017-11-27,39,False
2017-11-28,55,False
2017-11-29,38,False
2017-11-30,76,False
