date,ATVI stock,isPartial
2017-02-01,12,False
2017-02-02,11,False
2017-02-03,11,False
2017-02-04,4,False
2017-02-05,8,False
2017-02-06,8,False
2017-02-07,11,False
2017-02-08,17,False
2017-02-09,50,False
2017-02-10,100,False
2017-02-11,25,False
2017-02-12,10,False
2017-02-13,30,False
2017-02-14,32,False
2017-02-15,23,False
2017-02-16,20,False
2017-02-17,14,False
2017-02-18,7,False
2017-02-19,4,False
2017-02-20,7,False
2017-02-21,12,False
2017-02-22,19,False
2017-02-23,10,False
2017-02-24,14,False
2017-02-25,4,False
2017-02-26,0,False
2017-02-27,20,False
2017-02-28,14,False
