date,PFE stock,isPartial
2012-06-01,0,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,40,False
2012-06-05,0,False
2012-06-06,81,False
2012-06-07,42,False
2012-06-08,43,False
2012-06-09,51,False
2012-06-10,100,False
2012-06-11,0,False
2012-06-12,0,False
2012-06-13,41,False
2012-06-14,0,False
2012-06-15,0,False
2012-06-16,0,False
2012-06-17,0,False
2012-06-18,0,False
2012-06-19,81,False
2012-06-20,0,False
2012-06-21,0,False
2012-06-22,87,False
2012-06-23,52,False
2012-06-24,0,False
2012-06-25,0,False
2012-06-26,40,False
2012-06-27,41,False
2012-06-28,41,False
2012-06-29,89,False
2012-06-30,0,False
