date,EA stock,isPartial
2016-08-01,22,False
2016-08-02,100,False
2016-08-03,85,False
2016-08-04,40,False
2016-08-05,33,False
2016-08-06,21,False
2016-08-07,31,False
2016-08-08,32,False
2016-08-09,31,False
2016-08-10,35,False
2016-08-11,21,False
2016-08-12,37,False
2016-08-13,15,False
2016-08-14,31,False
2016-08-15,31,False
2016-08-16,24,False
2016-08-17,30,False
2016-08-18,60,False
2016-08-19,71,False
2016-08-20,10,False
2016-08-21,21,False
2016-08-22,15,False
2016-08-23,62,False
2016-08-24,34,False
2016-08-25,37,False
2016-08-26,23,False
2016-08-27,20,False
2016-08-28,16,False
2016-08-29,16,False
2016-08-30,30,False
2016-08-31,30,False
