date,MRVL stock,isPartial
2015-02-01,0,False
2015-02-02,39,False
2015-02-03,39,False
2015-02-04,39,False
2015-02-05,52,False
2015-02-06,62,False
2015-02-07,46,False
2015-02-08,45,False
2015-02-09,0,False
2015-02-10,64,False
2015-02-11,39,False
2015-02-12,40,False
2015-02-13,41,False
2015-02-14,0,False
2015-02-15,0,False
2015-02-16,41,False
2015-02-17,40,False
2015-02-18,40,False
2015-02-19,100,False
2015-02-20,61,False
2015-02-21,46,False
2015-02-22,0,False
2015-02-23,38,False
2015-02-24,58,False
2015-02-25,0,False
2015-02-26,59,False
2015-02-27,41,False
2015-02-28,0,False
