date,ADBE stock,isPartial
2017-08-01,80,False
2017-08-02,86,False
2017-08-03,36,False
2017-08-04,29,False
2017-08-05,21,False
2017-08-06,0,False
2017-08-07,27,False
2017-08-08,35,False
2017-08-09,36,False
2017-08-10,37,False
2017-08-11,19,False
2017-08-12,21,False
2017-08-13,21,False
2017-08-14,37,False
2017-08-15,38,False
2017-08-16,55,False
2017-08-17,37,False
2017-08-18,28,False
2017-08-19,21,False
2017-08-20,0,False
2017-08-21,27,False
2017-08-22,36,False
2017-08-23,36,False
2017-08-24,37,False
2017-08-25,39,False
2017-08-26,0,False
2017-08-27,0,False
2017-08-28,36,False
2017-08-29,45,False
2017-08-30,64,False
2017-08-31,100,False
