date,BA stock,isPartial
2018-04-01,4,False
2018-04-02,45,False
2018-04-03,55,False
2018-04-04,77,False
2018-04-05,73,False
2018-04-06,65,False
2018-04-07,16,False
2018-04-08,12,False
2018-04-09,52,False
2018-04-10,68,False
2018-04-11,59,False
2018-04-12,60,False
2018-04-13,37,False
2018-04-14,14,False
2018-04-15,11,False
2018-04-16,47,False
2018-04-17,53,False
2018-04-18,46,False
2018-04-19,49,False
2018-04-20,47,False
2018-04-21,8,False
2018-04-22,6,False
2018-04-23,41,False
2018-04-24,57,False
2018-04-25,100,False
2018-04-26,74,False
2018-04-27,46,False
2018-04-28,14,False
2018-04-29,6,False
2018-04-30,39,False
