date,AAPL stock,isPartial
2018-02-01,90,False
2018-02-02,100,False
2018-02-03,17,False
2018-02-04,7,False
2018-02-05,67,False
2018-02-06,83,False
2018-02-07,58,False
2018-02-08,60,False
2018-02-09,62,False
2018-02-10,11,False
2018-02-11,7,False
2018-02-12,52,False
2018-02-13,54,False
2018-02-14,49,False
2018-02-15,50,False
2018-02-16,49,False
2018-02-17,9,False
2018-02-18,7,False
2018-02-19,15,False
2018-02-20,40,False
2018-02-21,42,False
2018-02-22,40,False
2018-02-23,42,False
2018-02-24,7,False
2018-02-25,5,False
2018-02-26,43,False
2018-02-27,49,False
2018-02-28,40,False
