date,MRVL stock,isPartial
2018-06-01,49,False
2018-06-02,21,False
2018-06-03,21,False
2018-06-04,53,False
2018-06-05,65,False
2018-06-06,35,False
2018-06-07,36,False
2018-06-08,43,False
2018-06-09,21,False
2018-06-10,21,False
2018-06-11,43,False
2018-06-12,73,False
2018-06-13,33,False
2018-06-14,23,False
2018-06-15,50,False
2018-06-16,21,False
2018-06-17,0,False
2018-06-18,26,False
2018-06-19,34,False
2018-06-20,58,False
2018-06-21,47,False
2018-06-22,37,False
2018-06-23,20,False
2018-06-24,0,False
2018-06-25,29,False
2018-06-26,52,False
2018-06-27,44,False
2018-06-28,100,False
2018-06-29,62,False
2018-06-30,20,False
