date,EBAY stock,isPartial
2018-09-01,73,False
2018-09-02,59,False
2018-09-03,56,False
2018-09-04,86,False
2018-09-05,88,False
2018-09-06,79,False
2018-09-07,50,False
2018-09-08,62,False
2018-09-09,44,False
2018-09-10,79,False
2018-09-11,75,False
2018-09-12,82,False
2018-09-13,75,False
2018-09-14,100,False
2018-09-15,66,False
2018-09-16,51,False
2018-09-17,99,False
2018-09-18,83,False
2018-09-19,76,False
2018-09-20,86,False
2018-09-21,71,False
2018-09-22,54,False
2018-09-23,31,False
2018-09-24,79,False
2018-09-25,92,False
2018-09-26,95,False
2018-09-27,92,False
2018-09-28,81,False
2018-09-29,45,False
2018-09-30,51,False
