date,HAS stock,isPartial
2012-10-01,99,False
2012-10-02,88,False
2012-10-03,65,False
2012-10-04,77,False
2012-10-05,66,False
2012-10-06,68,False
2012-10-07,100,False
2012-10-08,79,False
2012-10-09,57,False
2012-10-10,90,False
2012-10-11,78,False
2012-10-12,66,False
2012-10-13,49,False
2012-10-14,50,False
2012-10-15,73,False
2012-10-16,93,False
2012-10-17,66,False
2012-10-18,67,False
2012-10-19,60,False
2012-10-20,61,False
2012-10-21,56,False
2012-10-22,59,False
2012-10-23,81,False
2012-10-24,73,False
2012-10-25,68,False
2012-10-26,64,False
2012-10-27,64,False
2012-10-28,63,False
2012-10-29,94,False
2012-10-30,63,False
2012-10-31,88,False
