date,DIS stock,isPartial
2014-07-01,93,False
2014-07-02,32,False
2014-07-03,41,False
2014-07-04,26,False
2014-07-05,39,False
2014-07-06,19,False
2014-07-07,54,False
2014-07-08,100,False
2014-07-09,39,False
2014-07-10,55,False
2014-07-11,49,False
2014-07-12,75,False
2014-07-13,28,False
2014-07-14,47,False
2014-07-15,85,False
2014-07-16,72,False
2014-07-17,88,False
2014-07-18,74,False
2014-07-19,38,False
2014-07-20,38,False
2014-07-21,31,False
2014-07-22,62,False
2014-07-23,40,False
2014-07-24,40,False
2014-07-25,66,False
2014-07-26,29,False
2014-07-27,38,False
2014-07-28,79,False
2014-07-29,47,False
2014-07-30,48,False
2014-07-31,64,False
