date,ODP stock,isPartial
2016-08-01,24,False
2016-08-02,94,False
2016-08-03,72,False
2016-08-04,48,False
2016-08-05,51,False
2016-08-06,29,False
2016-08-07,0,False
2016-08-08,24,False
2016-08-09,24,False
2016-08-10,0,False
2016-08-11,50,False
2016-08-12,51,False
2016-08-13,29,False
2016-08-14,0,False
2016-08-15,0,False
2016-08-16,38,False
2016-08-17,100,False
2016-08-18,51,False
2016-08-19,65,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,62,False
2016-08-23,25,False
2016-08-24,0,False
2016-08-25,24,False
2016-08-26,25,False
2016-08-27,27,False
2016-08-28,0,False
2016-08-29,58,False
2016-08-30,46,False
2016-08-31,23,False
