,date,QCOM,isPartial
13,2014-05-14,11.22,False
14,2014-05-15,7.48,False
15,2014-05-16,13.42,False
16,2014-05-17,5.5,False
17,2014-05-18,3.3,False
18,2014-05-19,16.72,False
19,2014-05-20,10.12,False
20,2014-05-21,17.16,False
21,2014-05-22,11.44,False
22,2014-05-23,8.58,False
23,2014-05-24,8.58,False
24,2014-05-25,1.32,False
25,2014-05-26,3.08,False
26,2014-05-27,10.12,False
27,2014-05-28,13.2,False
28,2014-05-29,22.0,False
29,2014-05-30,8.58,False
30,2014-05-31,2.42,False
0,2014-06-01,4.68,False
1,2014-06-02,14.76,False
2,2014-06-03,15.299999999999999,False
3,2014-06-04,15.299999999999999,False
4,2014-06-05,17.099999999999998,False
5,2014-06-06,15.84,False
6,2014-06-07,10.62,False
7,2014-06-08,2.52,False
8,2014-06-09,11.16,False
9,2014-06-10,13.32,False
10,2014-06-11,9.18,False
11,2014-06-12,16.38,False
12,2014-06-13,13.5,False
13,2014-06-14,7.92,False
14,2014-06-15,7.199999999999999,False
15,2014-06-16,17.46,False
16,2014-06-17,18.0,False
17,2014-06-18,15.12,False
18,2014-06-19,13.32,False
19,2014-06-20,9.719999999999999,False
20,2014-06-21,4.14,False
21,2014-06-22,5.58,False
22,2014-06-23,12.6,False
23,2014-06-24,12.42,False
24,2014-06-25,15.66,False
25,2014-06-26,15.84,False
26,2014-06-27,17.46,False
27,2014-06-28,6.4799999999999995,False
28,2014-06-29,2.34,False
29,2014-06-30,13.139999999999999,False
0,2014-07-01,9.28,False
1,2014-07-02,5.22,False
2,2014-07-03,9.569999999999999,False
3,2014-07-04,4.35,False
4,2014-07-05,2.32,False
5,2014-07-06,2.03,False
6,2014-07-07,6.67,False
7,2014-07-08,9.28,False
8,2014-07-09,6.38,False
9,2014-07-10,7.249999999999999,False
10,2014-07-11,9.28,False
11,2014-07-12,2.9,False
12,2014-07-13,2.9,False
13,2014-07-14,6.38,False
14,2014-07-15,7.829999999999999,False
15,2014-07-16,10.44,False
16,2014-07-17,7.249999999999999,False
17,2014-07-18,7.249999999999999,False
18,2014-07-19,4.93,False
19,2014-07-20,5.51,False
20,2014-07-21,7.249999999999999,False
21,2014-07-22,12.76,False
22,2014-07-23,25.52,False
23,2014-07-24,28.999999999999996,False
24,2014-07-25,14.79,False
25,2014-07-26,7.829999999999999,False
26,2014-07-27,2.32,False
27,2014-07-28,15.079999999999998,False
28,2014-07-29,9.28,False
29,2014-07-30,10.149999999999999,False
30,2014-07-31,12.18,False
0,2014-08-01,26.0,False
1,2014-08-02,5.98,False
2,2014-08-03,3.64,False
3,2014-08-04,15.600000000000001,False
4,2014-08-05,11.700000000000001,False
5,2014-08-06,11.700000000000001,False
6,2014-08-07,11.440000000000001,False
7,2014-08-08,15.34,False
8,2014-08-09,7.0200000000000005,False
9,2014-08-10,5.98,False
10,2014-08-11,9.620000000000001,False
11,2014-08-12,13.26,False
12,2014-08-13,9.620000000000001,False
13,2014-08-14,7.0200000000000005,False
14,2014-08-15,12.74,False
15,2014-08-16,7.0200000000000005,False
16,2014-08-17,2.34,False
17,2014-08-18,7.800000000000001,False
18,2014-08-19,12.48,False
19,2014-08-20,16.38,False
20,2014-08-21,10.66,False
21,2014-08-22,15.08,False
22,2014-08-23,3.38,False
23,2014-08-24,1.04,False
24,2014-08-25,12.22,False
25,2014-08-26,14.3,False
26,2014-08-27,6.5,False
27,2014-08-28,14.3,False
28,2014-08-29,11.96,False
29,2014-08-30,2.34,False
30,2014-08-31,1.04,False
0,2014-09-01,3.4000000000000004,False
1,2014-09-02,14.110000000000001,False
2,2014-09-03,8.84,False
3,2014-09-04,17.0,False
4,2014-09-05,6.970000000000001,False
5,2014-09-06,6.800000000000001,False
6,2014-09-07,2.5500000000000003,False
7,2014-09-08,11.05,False
8,2014-09-09,9.690000000000001,False
9,2014-09-10,15.3,False
10,2014-09-11,8.84,False
11,2014-09-12,12.58,False
12,2014-09-13,0.0,False
13,2014-09-14,3.91,False
14,2014-09-15,15.3,False
15,2014-09-16,9.860000000000001,False
16,2014-09-17,13.260000000000002,False
17,2014-09-18,15.64,False
18,2014-09-19,12.920000000000002,False
19,2014-09-20,6.630000000000001,False
20,2014-09-21,2.5500000000000003,False
21,2014-09-22,9.690000000000001,False
22,2014-09-23,9.860000000000001,False
23,2014-09-24,13.260000000000002,False
24,2014-09-25,16.830000000000002,False
25,2014-09-26,7.99,False
26,2014-09-27,2.72,False
27,2014-09-28,5.2700000000000005,False
28,2014-09-29,6.460000000000001,False
29,2014-09-30,5.44,False
0,2014-10-01,6.0,False
1,2014-10-02,9.5,False
2,2014-10-03,12.75,False
3,2014-10-04,3.0,False
4,2014-10-05,2.75,False
5,2014-10-06,4.75,False
6,2014-10-07,16.5,False
7,2014-10-08,10.5,False
8,2014-10-09,14.0,False
9,2014-10-10,13.5,False
10,2014-10-11,9.75,False
11,2014-10-12,2.75,False
12,2014-10-13,18.75,False
13,2014-10-14,20.75,False
14,2014-10-15,22.25,False
15,2014-10-16,17.5,False
16,2014-10-17,22.0,False
17,2014-10-18,2.75,False
18,2014-10-19,8.25,False
19,2014-10-20,11.75,False
20,2014-10-21,10.5,False
21,2014-10-22,11.5,False
22,2014-10-23,10.5,False
23,2014-10-24,16.0,False
24,2014-10-25,7.0,False
25,2014-10-26,4.0,False
26,2014-10-27,25.0,False
27,2014-10-28,13.75,False
28,2014-10-29,16.0,False
29,2014-10-30,21.0,False
30,2014-10-31,12.25,False
0,2014-11-01,5.12,False
1,2014-11-02,0.96,False
2,2014-11-03,11.200000000000001,False
3,2014-11-04,8.64,False
4,2014-11-05,17.6,False
5,2014-11-06,32.0,False
6,2014-11-07,22.400000000000002,False
7,2014-11-08,8.32,False
8,2014-11-09,3.84,False
9,2014-11-10,9.92,False
10,2014-11-11,10.56,False
11,2014-11-12,11.84,False
12,2014-11-13,10.56,False
13,2014-11-14,7.68,False
14,2014-11-15,3.84,False
15,2014-11-16,1.28,False
16,2014-11-17,7.68,False
17,2014-11-18,9.92,False
18,2014-11-19,11.84,False
19,2014-11-20,10.88,False
20,2014-11-21,7.36,False
21,2014-11-22,6.08,False
22,2014-11-23,2.56,False
23,2014-11-24,9.6,False
24,2014-11-25,9.92,False
25,2014-11-26,4.8,False
26,2014-11-27,3.2,False
27,2014-11-28,4.8,False
28,2014-11-29,3.52,False
29,2014-11-30,2.24,False
0,2014-12-01,12.540000000000001,False
1,2014-12-02,9.9,False
2,2014-12-03,21.34,False
3,2014-12-04,11.44,False
4,2014-12-05,17.82,False
5,2014-12-06,9.46,False
6,2014-12-07,3.3,False
7,2014-12-08,18.26,False
8,2014-12-09,17.38,False
9,2014-12-10,20.9,False
10,2014-12-11,12.76,False
11,2014-12-12,10.78,False
12,2014-12-13,3.52,False
13,2014-12-14,3.96,False
14,2014-12-15,15.84,False
15,2014-12-16,16.72,False
16,2014-12-17,12.76,False
17,2014-12-18,22.0,False
18,2014-12-19,18.04,False
19,2014-12-20,11.22,False
20,2014-12-21,2.86,False
21,2014-12-22,12.1,False
22,2014-12-23,9.46,False
23,2014-12-24,15.4,False
24,2014-12-25,9.02,False
25,2014-12-26,12.1,False
26,2014-12-27,7.48,False
27,2014-12-28,4.18,False
28,2014-12-29,15.62,False
29,2014-12-30,16.72,False
30,2014-12-31,16.5,False
0,2015-01-01,3.19,False
1,2015-01-02,4.35,False
2,2015-01-03,2.32,False
3,2015-01-04,0.8699999999999999,False
4,2015-01-05,4.06,False
5,2015-01-06,6.09,False
6,2015-01-07,8.41,False
7,2015-01-08,7.249999999999999,False
8,2015-01-09,4.06,False
9,2015-01-10,1.45,False
10,2015-01-11,0.58,False
11,2015-01-12,3.19,False
12,2015-01-13,4.35,False
13,2015-01-14,5.22,False
14,2015-01-15,5.51,False
15,2015-01-16,5.22,False
16,2015-01-17,0.8699999999999999,False
17,2015-01-18,0.8699999999999999,False
18,2015-01-19,4.06,False
19,2015-01-20,4.93,False
20,2015-01-21,10.149999999999999,False
21,2015-01-22,8.12,False
22,2015-01-23,4.93,False
23,2015-01-24,2.61,False
24,2015-01-25,0.8699999999999999,False
25,2015-01-26,5.51,False
26,2015-01-27,7.539999999999999,False
27,2015-01-28,12.76,False
28,2015-01-29,28.999999999999996,False
29,2015-01-30,14.209999999999999,False
30,2015-01-31,3.7699999999999996,False
0,2015-02-01,4.07,False
1,2015-02-02,21.83,False
2,2015-02-03,20.35,False
3,2015-02-04,19.24,False
4,2015-02-05,22.57,False
5,2015-02-06,19.98,False
6,2015-02-07,5.18,False
7,2015-02-08,4.4399999999999995,False
8,2015-02-09,23.31,False
9,2015-02-10,37.0,False
10,2015-02-11,22.94,False
11,2015-02-12,23.68,False
12,2015-02-13,16.65,False
13,2015-02-14,4.4399999999999995,False
14,2015-02-15,1.85,False
15,2015-02-16,5.18,False
16,2015-02-17,17.39,False
17,2015-02-18,12.95,False
18,2015-02-19,16.28,False
19,2015-02-20,14.06,False
20,2015-02-21,5.92,False
21,2015-02-22,4.07,False
22,2015-02-23,11.47,False
23,2015-02-24,15.17,False
24,2015-02-25,12.209999999999999,False
25,2015-02-26,11.1,False
26,2015-02-27,16.65,False
27,2015-02-28,4.07,False
0,2015-03-01,4.06,False
1,2015-03-02,12.18,False
2,2015-03-03,13.629999999999999,False
3,2015-03-04,15.079999999999998,False
4,2015-03-05,11.6,False
5,2015-03-06,10.149999999999999,False
6,2015-03-07,4.35,False
7,2015-03-08,1.16,False
8,2015-03-09,13.629999999999999,False
9,2015-03-10,28.999999999999996,False
10,2015-03-11,13.629999999999999,False
11,2015-03-12,13.919999999999998,False
12,2015-03-13,14.499999999999998,False
13,2015-03-14,2.9,False
14,2015-03-15,5.8,False
15,2015-03-16,11.02,False
16,2015-03-17,12.18,False
17,2015-03-18,10.149999999999999,False
18,2015-03-19,15.079999999999998,False
19,2015-03-20,8.7,False
20,2015-03-21,3.7699999999999996,False
21,2015-03-22,3.19,False
22,2015-03-23,12.469999999999999,False
23,2015-03-24,11.6,False
24,2015-03-25,11.889999999999999,False
25,2015-03-26,14.209999999999999,False
26,2015-03-27,12.18,False
27,2015-03-28,4.06,False
28,2015-03-29,3.19,False
29,2015-03-30,13.34,False
30,2015-03-31,12.76,False
0,2015-04-01,11.200000000000001,False
1,2015-04-02,10.88,False
2,2015-04-03,15.36,False
3,2015-04-04,1.92,False
4,2015-04-05,3.2,False
5,2015-04-06,10.56,False
6,2015-04-07,14.4,False
7,2015-04-08,12.48,False
8,2015-04-09,18.88,False
9,2015-04-10,15.040000000000001,False
10,2015-04-11,5.12,False
11,2015-04-12,1.92,False
12,2015-04-13,25.92,False
13,2015-04-14,19.2,False
14,2015-04-15,19.52,False
15,2015-04-16,18.56,False
16,2015-04-17,13.120000000000001,False
17,2015-04-18,1.92,False
18,2015-04-19,0.96,False
19,2015-04-20,16.64,False
20,2015-04-21,14.4,False
21,2015-04-22,24.96,False
22,2015-04-23,32.0,False
23,2015-04-24,12.16,False
24,2015-04-25,8.0,False
25,2015-04-26,5.76,False
26,2015-04-27,11.52,False
27,2015-04-28,14.72,False
28,2015-04-29,19.52,False
29,2015-04-30,13.120000000000001,False
0,2015-05-01,14.950000000000001,False
1,2015-05-02,3.22,False
2,2015-05-03,4.140000000000001,False
3,2015-05-04,12.42,False
4,2015-05-05,14.26,False
5,2015-05-06,14.030000000000001,False
6,2015-05-07,17.02,False
7,2015-05-08,14.950000000000001,False
8,2015-05-09,5.29,False
9,2015-05-10,5.29,False
10,2015-05-11,8.05,False
11,2015-05-12,12.42,False
12,2015-05-13,13.34,False
13,2015-05-14,11.73,False
14,2015-05-15,15.64,False
15,2015-05-16,3.22,False
16,2015-05-17,4.140000000000001,False
17,2015-05-18,14.950000000000001,False
18,2015-05-19,12.190000000000001,False
19,2015-05-20,6.9,False
20,2015-05-21,17.02,False
21,2015-05-22,17.71,False
22,2015-05-23,10.58,False
23,2015-05-24,3.22,False
24,2015-05-25,4.6000000000000005,False
25,2015-05-26,9.43,False
26,2015-05-27,8.74,False
27,2015-05-28,23.0,False
28,2015-05-29,13.8,False
29,2015-05-30,9.43,False
30,2015-05-31,7.36,False
0,2015-06-01,16.330000000000002,False
1,2015-06-02,10.35,False
2,2015-06-03,19.09,False
3,2015-06-04,8.97,False
4,2015-06-05,11.040000000000001,False
5,2015-06-06,4.140000000000001,False
6,2015-06-07,7.36,False
7,2015-06-08,21.39,False
8,2015-06-09,12.190000000000001,False
9,2015-06-10,8.74,False
10,2015-06-11,13.34,False
11,2015-06-12,13.8,False
12,2015-06-13,3.22,False
13,2015-06-14,3.22,False
14,2015-06-15,11.040000000000001,False
15,2015-06-16,14.49,False
16,2015-06-17,8.74,False
17,2015-06-18,14.26,False
18,2015-06-19,8.280000000000001,False
19,2015-06-20,8.51,False
20,2015-06-21,5.29,False
21,2015-06-22,12.190000000000001,False
22,2015-06-23,11.270000000000001,False
23,2015-06-24,13.110000000000001,False
24,2015-06-25,20.470000000000002,False
25,2015-06-26,12.88,False
26,2015-06-27,4.140000000000001,False
27,2015-06-28,5.29,False
28,2015-06-29,23.0,False
29,2015-06-30,8.74,False
0,2015-07-01,10.92,False
1,2015-07-02,7.800000000000001,False
2,2015-07-03,4.29,False
3,2015-07-04,2.73,False
4,2015-07-05,1.9500000000000002,False
5,2015-07-06,12.09,False
6,2015-07-07,8.58,False
7,2015-07-08,9.75,False
8,2015-07-09,8.58,False
9,2015-07-10,8.58,False
10,2015-07-11,5.8500000000000005,False
11,2015-07-12,0.78,False
12,2015-07-13,9.75,False
13,2015-07-14,15.600000000000001,False
14,2015-07-15,10.14,False
15,2015-07-16,13.65,False
16,2015-07-17,11.31,False
17,2015-07-18,1.56,False
18,2015-07-19,3.5100000000000002,False
19,2015-07-20,8.19,False
20,2015-07-21,19.5,False
21,2015-07-22,39.0,False
22,2015-07-23,22.23,False
23,2015-07-24,12.09,False
24,2015-07-25,1.9500000000000002,False
25,2015-07-26,7.800000000000001,False
26,2015-07-27,15.21,False
27,2015-07-28,11.700000000000001,False
28,2015-07-29,8.19,False
29,2015-07-30,10.530000000000001,False
30,2015-07-31,10.530000000000001,False
0,2015-08-01,8.680000000000001,False
1,2015-08-02,8.120000000000001,False
2,2015-08-03,18.76,False
3,2015-08-04,24.360000000000003,False
4,2015-08-05,17.360000000000003,False
5,2015-08-06,24.92,False
6,2015-08-07,14.560000000000002,False
7,2015-08-08,5.6000000000000005,False
8,2015-08-09,4.2,False
9,2015-08-10,9.8,False
10,2015-08-11,18.48,False
11,2015-08-12,15.120000000000001,False
12,2015-08-13,13.72,False
13,2015-08-14,14.000000000000002,False
14,2015-08-15,5.040000000000001,False
15,2015-08-16,3.6400000000000006,False
16,2015-08-17,6.720000000000001,False
17,2015-08-18,16.240000000000002,False
18,2015-08-19,12.88,False
19,2015-08-20,17.080000000000002,False
20,2015-08-21,18.200000000000003,False
21,2015-08-22,10.920000000000002,False
22,2015-08-23,5.880000000000001,False
23,2015-08-24,28.000000000000004,False
24,2015-08-25,21.000000000000004,False
25,2015-08-26,19.6,False
26,2015-08-27,20.44,False
27,2015-08-28,22.400000000000002,False
28,2015-08-29,6.720000000000001,False
29,2015-08-30,4.2,False
30,2015-08-31,15.96,False
0,2015-09-01,15.75,False
1,2015-09-02,25.0,False
2,2015-09-03,19.5,False
3,2015-09-04,16.5,False
4,2015-09-05,4.0,False
5,2015-09-06,10.75,False
6,2015-09-07,3.5,False
7,2015-09-08,19.0,False
8,2015-09-09,21.25,False
9,2015-09-10,10.0,False
10,2015-09-11,16.25,False
11,2015-09-12,5.25,False
12,2015-09-13,5.0,False
13,2015-09-14,14.25,False
14,2015-09-15,23.5,False
15,2015-09-16,18.75,False
16,2015-09-17,15.75,False
17,2015-09-18,18.5,False
18,2015-09-19,10.5,False
19,2015-09-20,5.25,False
20,2015-09-21,12.0,False
21,2015-09-22,17.75,False
22,2015-09-23,4.5,False
23,2015-09-24,11.5,False
24,2015-09-25,22.5,False
25,2015-09-26,6.5,False
26,2015-09-27,1.25,False
27,2015-09-28,17.25,False
28,2015-09-29,12.0,False
29,2015-09-30,17.5,False
0,2015-10-01,11.04,False
1,2015-10-02,23.52,False
2,2015-10-03,6.72,False
3,2015-10-04,6.0,False
4,2015-10-05,20.64,False
5,2015-10-06,14.879999999999999,False
6,2015-10-07,16.56,False
7,2015-10-08,14.16,False
8,2015-10-09,20.4,False
9,2015-10-10,11.52,False
10,2015-10-11,6.72,False
11,2015-10-12,19.2,False
12,2015-10-13,18.72,False
13,2015-10-14,21.599999999999998,False
14,2015-10-15,24.0,False
15,2015-10-16,20.88,False
16,2015-10-17,5.52,False
17,2015-10-18,7.199999999999999,False
18,2015-10-19,20.88,False
19,2015-10-20,20.16,False
20,2015-10-21,11.76,False
21,2015-10-22,18.72,False
22,2015-10-23,20.16,False
23,2015-10-24,4.32,False
24,2015-10-25,4.08,False
25,2015-10-26,16.8,False
26,2015-10-27,19.919999999999998,False
27,2015-10-28,21.84,False
28,2015-10-29,20.16,False
29,2015-10-30,16.08,False
30,2015-10-31,6.72,False
0,2015-11-01,4.0,False
1,2015-11-02,10.8,False
2,2015-11-03,10.4,False
3,2015-11-04,18.8,False
4,2015-11-05,40.0,False
5,2015-11-06,31.200000000000003,False
6,2015-11-07,8.0,False
7,2015-11-08,4.4,False
8,2015-11-09,12.8,False
9,2015-11-10,11.600000000000001,False
10,2015-11-11,8.8,False
11,2015-11-12,10.4,False
12,2015-11-13,12.4,False
13,2015-11-14,4.800000000000001,False
14,2015-11-15,2.0,False
15,2015-11-16,11.200000000000001,False
16,2015-11-17,11.600000000000001,False
17,2015-11-18,26.8,False
18,2015-11-19,24.0,False
19,2015-11-20,13.600000000000001,False
20,2015-11-21,8.4,False
21,2015-11-22,6.0,False
22,2015-11-23,12.0,False
23,2015-11-24,10.4,False
24,2015-11-25,10.4,False
25,2015-11-26,6.0,False
26,2015-11-27,6.4,False
27,2015-11-28,4.0,False
28,2015-11-29,3.2,False
29,2015-11-30,7.2,False
0,2015-12-01,13.200000000000001,False
1,2015-12-02,33.0,False
2,2015-12-03,23.76,False
3,2015-12-04,22.77,False
4,2015-12-05,8.91,False
5,2015-12-06,5.94,False
6,2015-12-07,10.56,False
7,2015-12-08,24.09,False
8,2015-12-09,16.830000000000002,False
9,2015-12-10,17.490000000000002,False
10,2015-12-11,17.490000000000002,False
11,2015-12-12,4.62,False
12,2015-12-13,4.95,False
13,2015-12-14,17.82,False
14,2015-12-15,22.11,False
15,2015-12-16,23.76,False
16,2015-12-17,19.14,False
17,2015-12-18,13.530000000000001,False
18,2015-12-19,7.260000000000001,False
19,2015-12-20,6.2700000000000005,False
20,2015-12-21,13.860000000000001,False
21,2015-12-22,15.84,False
22,2015-12-23,14.850000000000001,False
23,2015-12-24,9.57,False
24,2015-12-25,5.28,False
25,2015-12-26,5.28,False
26,2015-12-27,7.92,False
27,2015-12-28,16.17,False
28,2015-12-29,15.180000000000001,False
29,2015-12-30,14.520000000000001,False
30,2015-12-31,16.5,False
0,2016-01-01,4.29,False
1,2016-01-02,5.61,False
2,2016-01-03,4.29,False
3,2016-01-04,13.530000000000001,False
4,2016-01-05,13.860000000000001,False
5,2016-01-06,13.530000000000001,False
6,2016-01-07,12.540000000000001,False
7,2016-01-08,13.530000000000001,False
8,2016-01-09,5.28,False
9,2016-01-10,2.97,False
10,2016-01-11,13.200000000000001,False
11,2016-01-12,13.860000000000001,False
12,2016-01-13,14.850000000000001,False
13,2016-01-14,15.510000000000002,False
14,2016-01-15,14.190000000000001,False
15,2016-01-16,3.96,False
16,2016-01-17,3.6300000000000003,False
17,2016-01-18,8.91,False
18,2016-01-19,15.510000000000002,False
19,2016-01-20,10.56,False
20,2016-01-21,13.200000000000001,False
21,2016-01-22,11.88,False
22,2016-01-23,4.62,False
23,2016-01-24,4.29,False
24,2016-01-25,12.870000000000001,False
25,2016-01-26,12.870000000000001,False
26,2016-01-27,23.1,False
27,2016-01-28,33.0,False
28,2016-01-29,23.76,False
29,2016-01-30,5.94,False
30,2016-01-31,3.3000000000000003,False
0,2016-02-01,31.68,False
1,2016-02-02,30.24,False
2,2016-02-03,26.279999999999998,False
3,2016-02-04,29.88,False
4,2016-02-05,20.16,False
5,2016-02-06,8.64,False
6,2016-02-07,5.04,False
7,2016-02-08,21.599999999999998,False
8,2016-02-09,21.96,False
9,2016-02-10,23.759999999999998,False
10,2016-02-11,19.8,False
11,2016-02-12,19.439999999999998,False
12,2016-02-13,9.0,False
13,2016-02-14,7.199999999999999,False
14,2016-02-15,12.959999999999999,False
15,2016-02-16,25.919999999999998,False
16,2016-02-17,25.56,False
17,2016-02-18,36.0,False
18,2016-02-19,26.64,False
19,2016-02-20,10.799999999999999,False
20,2016-02-21,6.4799999999999995,False
21,2016-02-22,28.439999999999998,False
22,2016-02-23,32.04,False
23,2016-02-24,32.04,False
24,2016-02-25,27.36,False
25,2016-02-26,24.48,False
26,2016-02-27,11.52,False
27,2016-02-28,3.5999999999999996,False
28,2016-02-29,21.96,False
0,2016-03-01,19.5,False
1,2016-03-02,18.75,False
2,2016-03-03,21.0,False
3,2016-03-04,22.25,False
4,2016-03-05,9.0,False
5,2016-03-06,2.0,False
6,2016-03-07,20.25,False
7,2016-03-08,23.5,False
8,2016-03-09,17.0,False
9,2016-03-10,18.25,False
10,2016-03-11,17.5,False
11,2016-03-12,6.0,False
12,2016-03-13,4.75,False
13,2016-03-14,12.0,False
14,2016-03-15,25.0,False
15,2016-03-16,15.25,False
16,2016-03-17,14.25,False
17,2016-03-18,12.25,False
18,2016-03-19,8.5,False
19,2016-03-20,2.25,False
20,2016-03-21,15.5,False
21,2016-03-22,16.5,False
22,2016-03-23,12.0,False
23,2016-03-24,14.25,False
24,2016-03-25,7.75,False
25,2016-03-26,3.25,False
26,2016-03-27,2.25,False
27,2016-03-28,14.75,False
28,2016-03-29,14.25,False
29,2016-03-30,14.0,False
30,2016-03-31,11.25,False
0,2016-04-01,10.920000000000002,False
1,2016-04-02,1.9600000000000002,False
2,2016-04-03,2.5200000000000005,False
3,2016-04-04,9.520000000000001,False
4,2016-04-05,8.96,False
5,2016-04-06,7.000000000000001,False
6,2016-04-07,6.720000000000001,False
7,2016-04-08,7.280000000000001,False
8,2016-04-09,5.6000000000000005,False
9,2016-04-10,3.08,False
10,2016-04-11,6.720000000000001,False
11,2016-04-12,5.880000000000001,False
12,2016-04-13,7.280000000000001,False
13,2016-04-14,7.000000000000001,False
14,2016-04-15,9.520000000000001,False
15,2016-04-16,3.08,False
16,2016-04-17,3.08,False
17,2016-04-18,6.44,False
18,2016-04-19,13.160000000000002,False
19,2016-04-20,28.000000000000004,False
20,2016-04-21,24.360000000000003,False
21,2016-04-22,9.520000000000001,False
22,2016-04-23,5.040000000000001,False
23,2016-04-24,3.08,False
24,2016-04-25,8.4,False
25,2016-04-26,9.8,False
26,2016-04-27,6.720000000000001,False
27,2016-04-28,7.000000000000001,False
28,2016-04-29,14.000000000000002,False
29,2016-04-30,4.48,False
0,2016-05-01,3.5,False
1,2016-05-02,17.0,False
2,2016-05-03,22.5,False
3,2016-05-04,18.0,False
4,2016-05-05,14.5,False
5,2016-05-06,10.5,False
6,2016-05-07,8.25,False
7,2016-05-08,5.75,False
8,2016-05-09,15.75,False
9,2016-05-10,21.5,False
10,2016-05-11,12.75,False
11,2016-05-12,7.0,False
12,2016-05-13,9.25,False
13,2016-05-14,1.25,False
14,2016-05-15,4.5,False
15,2016-05-16,12.75,False
16,2016-05-17,10.75,False
17,2016-05-18,20.25,False
18,2016-05-19,15.75,False
19,2016-05-20,19.5,False
20,2016-05-21,9.5,False
21,2016-05-22,4.5,False
22,2016-05-23,13.75,False
23,2016-05-24,21.0,False
24,2016-05-25,25.0,False
25,2016-05-26,24.75,False
26,2016-05-27,13.75,False
27,2016-05-28,4.5,False
28,2016-05-29,7.0,False
29,2016-05-30,9.25,False
30,2016-05-31,12.75,False
0,2016-06-01,14.639999999999999,False
1,2016-06-02,14.16,False
2,2016-06-03,12.48,False
3,2016-06-04,5.279999999999999,False
4,2016-06-05,3.84,False
5,2016-06-06,11.04,False
6,2016-06-07,12.0,False
7,2016-06-08,10.799999999999999,False
8,2016-06-09,11.28,False
9,2016-06-10,12.48,False
10,2016-06-11,3.84,False
11,2016-06-12,5.76,False
12,2016-06-13,11.52,False
13,2016-06-14,9.36,False
14,2016-06-15,8.879999999999999,False
15,2016-06-16,8.879999999999999,False
16,2016-06-17,12.48,False
17,2016-06-18,6.72,False
18,2016-06-19,2.88,False
19,2016-06-20,11.04,False
20,2016-06-21,12.719999999999999,False
21,2016-06-22,13.44,False
22,2016-06-23,15.36,False
23,2016-06-24,24.0,False
24,2016-06-25,5.76,False
25,2016-06-26,5.279999999999999,False
26,2016-06-27,13.68,False
27,2016-06-28,15.36,False
28,2016-06-29,10.799999999999999,False
29,2016-06-30,17.28,False
0,2016-07-01,7.35,False
1,2016-07-02,3.8499999999999996,False
2,2016-07-03,2.0999999999999996,False
3,2016-07-04,3.15,False
4,2016-07-05,7.35,False
5,2016-07-06,5.25,False
6,2016-07-07,9.799999999999999,False
7,2016-07-08,6.3,False
8,2016-07-09,3.15,False
9,2016-07-10,2.0999999999999996,False
10,2016-07-11,8.049999999999999,False
11,2016-07-12,12.25,False
12,2016-07-13,8.049999999999999,False
13,2016-07-14,8.75,False
14,2016-07-15,7.699999999999999,False
15,2016-07-16,2.0999999999999996,False
16,2016-07-17,1.0499999999999998,False
17,2016-07-18,9.45,False
18,2016-07-19,16.099999999999998,False
19,2016-07-20,30.45,False
20,2016-07-21,35.0,False
21,2016-07-22,24.15,False
22,2016-07-23,6.3,False
23,2016-07-24,2.4499999999999997,False
24,2016-07-25,16.799999999999997,False
25,2016-07-26,12.6,False
26,2016-07-27,15.749999999999998,False
27,2016-07-28,14.0,False
28,2016-07-29,14.35,False
29,2016-07-30,7.699999999999999,False
30,2016-07-31,2.4499999999999997,False
0,2016-08-01,30.0,False
1,2016-08-02,28.5,False
2,2016-08-03,22.8,False
3,2016-08-04,18.599999999999998,False
4,2016-08-05,21.9,False
5,2016-08-06,9.299999999999999,False
6,2016-08-07,7.5,False
7,2016-08-08,17.4,False
8,2016-08-09,15.6,False
9,2016-08-10,18.599999999999998,False
10,2016-08-11,18.0,False
11,2016-08-12,11.4,False
12,2016-08-13,4.5,False
13,2016-08-14,8.1,False
14,2016-08-15,12.0,False
15,2016-08-16,14.1,False
16,2016-08-17,13.5,False
17,2016-08-18,13.2,False
18,2016-08-19,14.1,False
19,2016-08-20,5.1,False
20,2016-08-21,5.1,False
21,2016-08-22,11.4,False
22,2016-08-23,15.299999999999999,False
23,2016-08-24,12.6,False
24,2016-08-25,12.299999999999999,False
25,2016-08-26,10.2,False
26,2016-08-27,4.5,False
27,2016-08-28,4.2,False
28,2016-08-29,17.099999999999998,False
29,2016-08-30,19.5,False
30,2016-08-31,16.2,False
0,2016-09-01,7.5600000000000005,False
1,2016-09-02,7.5600000000000005,False
2,2016-09-03,3.24,False
3,2016-09-04,1.62,False
4,2016-09-05,2.7,False
5,2016-09-06,8.370000000000001,False
6,2016-09-07,7.0200000000000005,False
7,2016-09-08,8.64,False
8,2016-09-09,6.210000000000001,False
9,2016-09-10,2.97,False
10,2016-09-11,2.97,False
11,2016-09-12,10.260000000000002,False
12,2016-09-13,8.100000000000001,False
13,2016-09-14,6.48,False
14,2016-09-15,7.83,False
15,2016-09-16,6.48,False
16,2016-09-17,3.7800000000000002,False
17,2016-09-18,1.8900000000000001,False
18,2016-09-19,6.48,False
19,2016-09-20,6.48,False
20,2016-09-21,7.83,False
21,2016-09-22,12.420000000000002,False
22,2016-09-23,6.75,False
23,2016-09-24,2.7,False
24,2016-09-25,1.08,False
