date,COST stock,isPartial
2014-01-01,33,False
2014-01-02,56,False
2014-01-03,70,False
2014-01-04,48,False
2014-01-05,48,False
2014-01-06,75,False
2014-01-07,67,False
2014-01-08,67,False
2014-01-09,85,False
2014-01-10,70,False
2014-01-11,59,False
2014-01-12,42,False
2014-01-13,85,False
2014-01-14,76,False
2014-01-15,85,False
2014-01-16,71,False
2014-01-17,65,False
2014-01-18,57,False
2014-01-19,75,False
2014-01-20,70,False
2014-01-21,74,False
2014-01-22,75,False
2014-01-23,76,False
2014-01-24,81,False
2014-01-25,57,False
2014-01-26,77,False
2014-01-27,82,False
2014-01-28,76,False
2014-01-29,75,False
2014-01-30,100,False
2014-01-31,73,False
