date,IBM stock,isPartial
2013-04-01,23,False
2013-04-02,30,False
2013-04-03,29,False
2013-04-04,34,False
2013-04-05,36,False
2013-04-06,15,False
2013-04-07,8,False
2013-04-08,28,False
2013-04-09,41,False
2013-04-10,38,False
2013-04-11,46,False
2013-04-12,34,False
2013-04-13,15,False
2013-04-14,12,False
2013-04-15,30,False
2013-04-16,27,False
2013-04-17,31,False
2013-04-18,56,False
2013-04-19,100,False
2013-04-20,46,False
2013-04-21,26,False
2013-04-22,65,False
2013-04-23,56,False
2013-04-24,43,False
2013-04-25,54,False
2013-04-26,53,False
2013-04-27,16,False
2013-04-28,10,False
2013-04-29,51,False
2013-04-30,54,False
