date,SYMC stock,isPartial
2015-09-01,53,False
2015-09-02,72,False
2015-09-03,37,False
2015-09-04,100,False
2015-09-05,85,False
2015-09-06,0,False
2015-09-07,56,False
2015-09-08,72,False
2015-09-09,48,False
2015-09-10,48,False
2015-09-11,37,False
2015-09-12,0,False
2015-09-13,0,False
2015-09-14,58,False
2015-09-15,47,False
2015-09-16,70,False
2015-09-17,36,False
2015-09-18,74,False
2015-09-19,83,False
2015-09-20,41,False
2015-09-21,35,False
2015-09-22,35,False
2015-09-23,0,False
2015-09-24,0,False
2015-09-25,75,False
2015-09-26,42,False
2015-09-27,0,False
2015-09-28,51,False
2015-09-29,35,False
2015-09-30,35,False
