date,GS stock,isPartial
2013-03-01,22,False
2013-03-02,0,False
2013-03-03,0,False
2013-03-04,51,False
2013-03-05,31,False
2013-03-06,52,False
2013-03-07,52,False
2013-03-08,64,False
2013-03-09,48,False
2013-03-10,0,False
2013-03-11,51,False
2013-03-12,30,False
2013-03-13,100,False
2013-03-14,41,False
2013-03-15,84,False
2013-03-16,0,False
2013-03-17,47,False
2013-03-18,61,False
2013-03-19,50,False
2013-03-20,31,False
2013-03-21,62,False
2013-03-22,21,False
2013-03-23,36,False
2013-03-24,24,False
2013-03-25,20,False
2013-03-26,51,False
2013-03-27,42,False
2013-03-28,22,False
2013-03-29,0,False
2013-03-30,50,False
2013-03-31,26,False
