date,GS stock,isPartial
2016-10-01,8,False
2016-10-02,12,False
2016-10-03,12,False
2016-10-04,17,False
2016-10-05,17,False
2016-10-06,25,False
2016-10-07,18,False
2016-10-08,17,False
2016-10-09,19,False
2016-10-10,22,False
2016-10-11,20,False
2016-10-12,17,False
2016-10-13,27,False
2016-10-14,20,False
2016-10-15,17,False
2016-10-16,8,False
2016-10-17,29,False
2016-10-18,100,False
2016-10-19,36,False
2016-10-20,29,False
2016-10-21,25,False
2016-10-22,11,False
2016-10-23,17,False
2016-10-24,17,False
2016-10-25,24,False
2016-10-26,29,False
2016-10-27,17,False
2016-10-28,28,False
2016-10-29,8,False
2016-10-30,0,False
2016-10-31,20,False
