date,MSFT stock,isPartial
2014-03-01,35,False
2014-03-02,52,False
2014-03-03,78,False
2014-03-04,61,False
2014-03-05,79,False
2014-03-06,71,False
2014-03-07,79,False
2014-03-08,35,False
2014-03-09,31,False
2014-03-10,68,False
2014-03-11,52,False
2014-03-12,71,False
2014-03-13,52,False
2014-03-14,39,False
2014-03-15,18,False
2014-03-16,17,False
2014-03-17,45,False
2014-03-18,100,False
2014-03-19,89,False
2014-03-20,98,False
2014-03-21,71,False
2014-03-22,18,False
2014-03-23,17,False
2014-03-24,58,False
2014-03-25,69,False
2014-03-26,63,False
2014-03-27,94,False
2014-03-28,97,False
2014-03-29,44,False
2014-03-30,17,False
2014-03-31,66,False
