date,ODP stock,isPartial
2013-06-01,0,False
2013-06-02,0,False
2013-06-03,49,False
2013-06-04,49,False
2013-06-05,49,False
2013-06-06,50,False
2013-06-07,52,False
2013-06-08,0,False
2013-06-09,0,False
2013-06-10,49,False
2013-06-11,48,False
2013-06-12,49,False
2013-06-13,50,False
2013-06-14,0,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,0,False
2013-06-18,0,False
2013-06-19,0,False
2013-06-20,50,False
2013-06-21,0,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,0,False
2013-06-25,74,False
2013-06-26,0,False
2013-06-27,100,False
2013-06-28,0,False
2013-06-29,0,False
2013-06-30,0,False
