date,BA stock,isPartial
2015-01-01,16,False
2015-01-02,25,False
2015-01-03,12,False
2015-01-04,22,False
2015-01-05,41,False
2015-01-06,18,False
2015-01-07,22,False
2015-01-08,47,False
2015-01-09,51,False
2015-01-10,9,False
2015-01-11,17,False
2015-01-12,22,False
2015-01-13,34,False
2015-01-14,37,False
2015-01-15,30,False
2015-01-16,28,False
2015-01-17,9,False
2015-01-18,17,False
2015-01-19,17,False
2015-01-20,46,False
2015-01-21,22,False
2015-01-22,39,False
2015-01-23,27,False
2015-01-24,17,False
2015-01-25,9,False
2015-01-26,31,False
2015-01-27,36,False
2015-01-28,82,False
2015-01-29,100,False
2015-01-30,75,False
2015-01-31,34,False
