date,AAPL stock,isPartial
2013-04-01,36,False
2013-04-02,34,False
2013-04-03,30,False
2013-04-04,33,False
2013-04-05,21,False
2013-04-06,9,False
2013-04-07,7,False
2013-04-08,19,False
2013-04-09,28,False
2013-04-10,26,False
2013-04-11,28,False
2013-04-12,27,False
2013-04-13,11,False
2013-04-14,7,False
2013-04-15,26,False
2013-04-16,22,False
2013-04-17,57,False
2013-04-18,43,False
2013-04-19,52,False
2013-04-20,23,False
2013-04-21,3,False
2013-04-22,45,False
2013-04-23,100,False
2013-04-24,89,False
2013-04-25,39,False
2013-04-26,42,False
2013-04-27,17,False
2013-04-28,10,False
2013-04-29,44,False
2013-04-30,45,False
