date,PEP stock,isPartial
2015-04-01,69,False
2015-04-02,80,False
2015-04-03,87,False
2015-04-04,0,False
2015-04-05,62,False
2015-04-06,53,False
2015-04-07,62,False
2015-04-08,100,False
2015-04-09,42,False
2015-04-10,54,False
2015-04-11,30,False
2015-04-12,45,False
2015-04-13,33,False
2015-04-14,37,False
2015-04-15,59,False
2015-04-16,75,False
2015-04-17,87,False
2015-04-18,30,False
2015-04-19,29,False
2015-04-20,42,False
2015-04-21,63,False
2015-04-22,76,False
2015-04-23,59,False
2015-04-24,79,False
2015-04-25,59,False
2015-04-26,29,False
2015-04-27,74,False
2015-04-28,57,False
2015-04-29,50,False
2015-04-30,60,False
