date,ADBE stock,isPartial
2017-03-01,10,False
2017-03-02,10,False
2017-03-03,16,False
2017-03-04,17,False
2017-03-05,11,False
2017-03-06,15,False
2017-03-07,19,False
2017-03-08,30,False
2017-03-09,15,False
2017-03-10,53,False
2017-03-11,17,False
2017-03-12,0,False
2017-03-13,9,False
2017-03-14,10,False
2017-03-15,17,False
2017-03-16,86,False
2017-03-17,100,False
2017-03-18,31,False
2017-03-19,19,False
2017-03-20,37,False
2017-03-21,47,False
2017-03-22,20,False
2017-03-23,44,False
2017-03-24,11,False
2017-03-25,12,False
2017-03-26,12,False
2017-03-27,17,False
2017-03-28,14,False
2017-03-29,27,False
2017-03-30,21,False
2017-03-31,21,False
