date,DIS stock,isPartial
2016-03-01,82,False
2016-03-02,71,False
2016-03-03,93,False
2016-03-04,76,False
2016-03-05,10,False
2016-03-06,12,False
2016-03-07,95,False
2016-03-08,55,False
2016-03-09,80,False
2016-03-10,77,False
2016-03-11,63,False
2016-03-12,23,False
2016-03-13,12,False
2016-03-14,38,False
2016-03-15,67,False
2016-03-16,60,False
2016-03-17,98,False
2016-03-18,94,False
2016-03-19,13,False
2016-03-20,13,False
2016-03-21,47,False
2016-03-22,75,False
2016-03-23,64,False
2016-03-24,62,False
2016-03-25,30,False
2016-03-26,21,False
2016-03-27,14,False
2016-03-28,33,False
2016-03-29,100,False
2016-03-30,65,False
2016-03-31,61,False
