date,BA stock,isPartial
2014-05-01,71,False
2014-05-02,69,False
2014-05-03,16,False
2014-05-04,27,False
2014-05-05,64,False
2014-05-06,50,False
2014-05-07,90,False
2014-05-08,60,False
2014-05-09,34,False
2014-05-10,38,False
2014-05-11,24,False
2014-05-12,80,False
2014-05-13,76,False
2014-05-14,100,False
2014-05-15,23,False
2014-05-16,28,False
2014-05-17,39,False
2014-05-18,49,False
2014-05-19,45,False
2014-05-20,68,False
2014-05-21,55,False
2014-05-22,55,False
2014-05-23,84,False
2014-05-24,55,False
2014-05-25,36,False
2014-05-26,16,False
2014-05-27,58,False
2014-05-28,50,False
2014-05-29,51,False
2014-05-30,90,False
2014-05-31,37,False
