date,EA stock,isPartial
2017-08-01,91,False
2017-08-02,89,False
2017-08-03,93,False
2017-08-04,98,False
2017-08-05,47,False
2017-08-06,40,False
2017-08-07,33,False
2017-08-08,64,False
2017-08-09,46,False
2017-08-10,82,False
2017-08-11,63,False
2017-08-12,15,False
2017-08-13,31,False
2017-08-14,75,False
2017-08-15,90,False
2017-08-16,74,False
2017-08-17,87,False
2017-08-18,69,False
2017-08-19,61,False
2017-08-20,30,False
2017-08-21,53,False
2017-08-22,53,False
2017-08-23,100,False
2017-08-24,87,False
2017-08-25,57,False
2017-08-26,93,False
2017-08-27,15,False
2017-08-28,67,False
2017-08-29,79,False
2017-08-30,80,False
2017-08-31,66,False
