date,MAT stock,isPartial
2012-09-01,52,False
2012-09-02,51,False
2012-09-03,43,False
2012-09-04,83,False
2012-09-05,42,False
2012-09-06,85,False
2012-09-07,45,False
2012-09-08,51,False
2012-09-09,0,False
2012-09-10,41,False
2012-09-11,41,False
2012-09-12,0,False
2012-09-13,42,False
2012-09-14,43,False
2012-09-15,0,False
2012-09-16,50,False
2012-09-17,0,False
2012-09-18,41,False
2012-09-19,82,False
2012-09-20,42,False
2012-09-21,0,False
2012-09-22,100,False
2012-09-23,0,False
2012-09-24,0,False
2012-09-25,40,False
2012-09-26,81,False
2012-09-27,0,False
2012-09-28,0,False
2012-09-29,0,False
2012-09-30,0,False
