date,EXPE stock,isPartial
2016-05-01,0,False
2016-05-02,76,False
2016-05-03,45,False
2016-05-04,100,False
2016-05-05,46,False
2016-05-06,48,False
2016-05-07,0,False
2016-05-08,0,False
2016-05-09,30,False
2016-05-10,44,False
2016-05-11,49,False
2016-05-12,60,False
2016-05-13,31,False
2016-05-14,34,False
2016-05-15,0,False
2016-05-16,59,False
2016-05-17,29,False
2016-05-18,29,False
2016-05-19,70,False
2016-05-20,31,False
2016-05-21,0,False
2016-05-22,0,False
2016-05-23,0,False
2016-05-24,30,False
2016-05-25,0,False
2016-05-26,31,False
2016-05-27,32,False
2016-05-28,0,False
2016-05-29,0,False
2016-05-30,31,False
2016-05-31,30,False
