date,PEP stock,isPartial
2016-01-01,32,False
2016-01-02,43,False
2016-01-03,64,False
2016-01-04,63,False
2016-01-05,56,False
2016-01-06,64,False
2016-01-07,44,False
2016-01-08,58,False
2016-01-09,35,False
2016-01-10,31,False
2016-01-11,36,False
2016-01-12,91,False
2016-01-13,56,False
2016-01-14,43,False
2016-01-15,51,False
2016-01-16,21,False
2016-01-17,21,False
2016-01-18,46,False
2016-01-19,55,False
2016-01-20,86,False
2016-01-21,100,False
2016-01-22,19,False
2016-01-23,21,False
2016-01-24,21,False
2016-01-25,49,False
2016-01-26,55,False
2016-01-27,46,False
2016-01-28,56,False
2016-01-29,45,False
2016-01-30,21,False
2016-01-31,42,False
