date,EA stock,isPartial
2015-12-01,46,False
2015-12-02,51,False
2015-12-03,38,False
2015-12-04,68,False
2015-12-05,34,False
2015-12-06,16,False
2015-12-07,57,False
2015-12-08,100,False
2015-12-09,85,False
2015-12-10,67,False
2015-12-11,54,False
2015-12-12,11,False
2015-12-13,16,False
2015-12-14,51,False
2015-12-15,53,False
2015-12-16,73,False
2015-12-17,89,False
2015-12-18,63,False
2015-12-19,35,False
2015-12-20,17,False
2015-12-21,35,False
2015-12-22,51,False
2015-12-23,48,False
2015-12-24,30,False
2015-12-25,39,False
2015-12-26,12,False
2015-12-27,35,False
2015-12-28,36,False
2015-12-29,21,False
2015-12-30,42,False
2015-12-31,17,False
