date,MCD stock,isPartial
2018-01-01,8,False
2018-01-02,37,False
2018-01-03,29,False
2018-01-04,34,False
2018-01-05,37,False
2018-01-06,8,False
2018-01-07,20,False
2018-01-08,29,False
2018-01-09,31,False
2018-01-10,40,False
2018-01-11,29,False
2018-01-12,30,False
2018-01-13,15,False
2018-01-14,10,False
2018-01-15,11,False
2018-01-16,30,False
2018-01-17,32,False
2018-01-18,57,False
2018-01-19,41,False
2018-01-20,25,False
2018-01-21,10,False
2018-01-22,28,False
2018-01-23,30,False
2018-01-24,46,False
2018-01-25,46,False
2018-01-26,41,False
2018-01-27,17,False
2018-01-28,7,False
2018-01-29,46,False
2018-01-30,100,False
2018-01-31,84,False
