,date,GOOG,isPartial
18,2017-04-19,27.88,False
19,2017-04-20,27.88,False
20,2017-04-21,26.65,False
21,2017-04-22,22.549999999999997,False
22,2017-04-23,22.549999999999997,False
23,2017-04-24,29.93,False
24,2017-04-25,31.569999999999997,False
25,2017-04-26,31.979999999999997,False
26,2017-04-27,37.309999999999995,False
27,2017-04-28,41.0,False
28,2017-04-29,25.009999999999998,False
29,2017-04-30,23.369999999999997,False
0,2017-05-01,42.0,False
1,2017-05-02,37.8,False
2,2017-05-03,40.74,False
3,2017-05-04,36.54,False
4,2017-05-05,39.48,False
5,2017-05-06,32.76,False
6,2017-05-07,31.5,False
7,2017-05-08,39.9,False
8,2017-05-09,40.74,False
9,2017-05-10,39.059999999999995,False
10,2017-05-11,36.96,False
11,2017-05-12,35.28,False
12,2017-05-13,28.14,False
13,2017-05-14,31.5,False
14,2017-05-15,40.32,False
15,2017-05-16,38.64,False
16,2017-05-17,42.0,False
17,2017-05-18,39.059999999999995,False
18,2017-05-19,36.96,False
19,2017-05-20,28.98,False
20,2017-05-21,28.56,False
21,2017-05-22,35.28,False
22,2017-05-23,38.22,False
23,2017-05-24,39.48,False
24,2017-05-25,38.64,False
25,2017-05-26,35.699999999999996,False
26,2017-05-27,29.4,False
27,2017-05-28,28.56,False
28,2017-05-29,34.019999999999996,False
29,2017-05-30,38.22,False
30,2017-05-31,36.54,False
0,2017-06-01,36.27,False
1,2017-06-02,35.49,False
2,2017-06-03,26.130000000000003,False
3,2017-06-04,24.18,False
4,2017-06-05,34.71,False
5,2017-06-06,37.44,False
6,2017-06-07,35.49,False
7,2017-06-08,35.88,False
8,2017-06-09,34.32,False
9,2017-06-10,30.810000000000002,False
10,2017-06-11,25.740000000000002,False
11,2017-06-12,36.660000000000004,False
12,2017-06-13,37.44,False
13,2017-06-14,34.71,False
14,2017-06-15,33.54,False
15,2017-06-16,33.93,False
16,2017-06-17,25.35,False
17,2017-06-18,26.130000000000003,False
18,2017-06-19,35.88,False
19,2017-06-20,33.15,False
20,2017-06-21,31.98,False
21,2017-06-22,32.370000000000005,False
22,2017-06-23,31.200000000000003,False
23,2017-06-24,26.130000000000003,False
24,2017-06-25,23.79,False
25,2017-06-26,33.15,False
26,2017-06-27,39.0,False
27,2017-06-28,35.88,False
28,2017-06-29,36.660000000000004,False
29,2017-06-30,34.71,False
0,2017-07-01,22.04,False
1,2017-07-02,22.04,False
2,2017-07-03,30.02,False
3,2017-07-04,29.26,False
4,2017-07-05,30.78,False
5,2017-07-06,29.64,False
6,2017-07-07,28.12,False
7,2017-07-08,21.28,False
8,2017-07-09,20.9,False
9,2017-07-10,29.64,False
10,2017-07-11,25.84,False
11,2017-07-12,29.64,False
12,2017-07-13,29.64,False
13,2017-07-14,26.98,False
14,2017-07-15,24.32,False
15,2017-07-16,21.28,False
16,2017-07-17,28.88,False
17,2017-07-18,26.98,False
18,2017-07-19,27.740000000000002,False
19,2017-07-20,29.26,False
20,2017-07-21,26.6,False
21,2017-07-22,20.9,False
22,2017-07-23,23.18,False
23,2017-07-24,38.0,False
24,2017-07-25,35.72,False
25,2017-07-26,30.4,False
26,2017-07-27,33.06,False
27,2017-07-28,28.88,False
28,2017-07-29,23.94,False
29,2017-07-30,20.52,False
30,2017-07-31,26.98,False
0,2017-08-01,33.48,False
1,2017-08-02,34.56,False
2,2017-08-03,32.4,False
3,2017-08-04,34.56,False
4,2017-08-05,26.64,False
5,2017-08-06,25.56,False
6,2017-08-07,33.48,False
7,2017-08-08,33.839999999999996,False
8,2017-08-09,33.48,False
9,2017-08-10,33.48,False
10,2017-08-11,35.28,False
11,2017-08-12,27.72,False
12,2017-08-13,23.04,False
13,2017-08-14,35.64,False
14,2017-08-15,31.68,False
15,2017-08-16,32.76,False
16,2017-08-17,34.92,False
17,2017-08-18,35.64,False
18,2017-08-19,27.72,False
19,2017-08-20,25.2,False
20,2017-08-21,33.48,False
21,2017-08-22,32.76,False
22,2017-08-23,36.0,False
23,2017-08-24,33.48,False
24,2017-08-25,32.76,False
25,2017-08-26,27.0,False
26,2017-08-27,25.2,False
27,2017-08-28,33.12,False
28,2017-08-29,35.28,False
29,2017-08-30,34.56,False
30,2017-08-31,35.28,False
0,2017-09-01,28.439999999999998,False
1,2017-09-02,23.4,False
2,2017-09-03,23.4,False
3,2017-09-04,27.36,False
4,2017-09-05,30.599999999999998,False
5,2017-09-06,32.04,False
6,2017-09-07,32.04,False
7,2017-09-08,29.88,False
8,2017-09-09,23.759999999999998,False
9,2017-09-10,23.759999999999998,False
10,2017-09-11,32.76,False
11,2017-09-12,32.04,False
12,2017-09-13,30.599999999999998,False
13,2017-09-14,30.959999999999997,False
14,2017-09-15,31.68,False
15,2017-09-16,24.84,False
16,2017-09-17,21.96,False
17,2017-09-18,30.599999999999998,False
18,2017-09-19,31.68,False
19,2017-09-20,30.959999999999997,False
20,2017-09-21,32.04,False
21,2017-09-22,30.959999999999997,False
22,2017-09-23,24.48,False
23,2017-09-24,23.04,False
24,2017-09-25,32.4,False
25,2017-09-26,32.04,False
26,2017-09-27,36.0,False
27,2017-09-28,31.68,False
28,2017-09-29,32.04,False
29,2017-09-30,21.599999999999998,False
0,2017-10-01,20.9,False
1,2017-10-02,27.740000000000002,False
2,2017-10-03,27.36,False
3,2017-10-04,29.26,False
4,2017-10-05,29.26,False
5,2017-10-06,28.5,False
6,2017-10-07,22.04,False
7,2017-10-08,20.9,False
8,2017-10-09,28.88,False
9,2017-10-10,28.12,False
10,2017-10-11,30.4,False
11,2017-10-12,29.26,False
12,2017-10-13,28.5,False
13,2017-10-14,21.66,False
14,2017-10-15,22.42,False
15,2017-10-16,29.26,False
16,2017-10-17,27.36,False
17,2017-10-18,29.26,False
18,2017-10-19,27.36,False
19,2017-10-20,26.22,False
20,2017-10-21,21.66,False
21,2017-10-22,21.28,False
22,2017-10-23,29.26,False
23,2017-10-24,28.12,False
24,2017-10-25,28.5,False
25,2017-10-26,36.480000000000004,False
26,2017-10-27,38.0,False
27,2017-10-28,23.18,False
28,2017-10-29,20.9,False
29,2017-10-30,30.02,False
30,2017-10-31,30.78,False
0,2017-11-01,35.72,False
1,2017-11-02,37.62,False
2,2017-11-03,34.96,False
3,2017-11-04,27.36,False
4,2017-11-05,25.46,False
5,2017-11-06,36.480000000000004,False
6,2017-11-07,38.0,False
7,2017-11-08,36.480000000000004,False
8,2017-11-09,35.72,False
9,2017-11-10,33.82,False
10,2017-11-11,27.740000000000002,False
11,2017-11-12,27.36,False
12,2017-11-13,36.1,False
13,2017-11-14,34.96,False
14,2017-11-15,35.34,False
15,2017-11-16,34.58,False
16,2017-11-17,34.2,False
17,2017-11-18,26.22,False
18,2017-11-19,27.740000000000002,False
19,2017-11-20,33.44,False
20,2017-11-21,33.06,False
21,2017-11-22,33.82,False
22,2017-11-23,30.4,False
23,2017-11-24,30.02,False
24,2017-11-25,26.98,False
25,2017-11-26,25.84,False
26,2017-11-27,34.2,False
27,2017-11-28,33.82,False
28,2017-11-29,38.0,False
29,2017-11-30,36.1,False
0,2017-12-01,32.199999999999996,False
1,2017-12-02,26.25,False
2,2017-12-03,23.45,False
3,2017-12-04,35.0,False
4,2017-12-05,33.25,False
5,2017-12-06,31.849999999999998,False
6,2017-12-07,31.849999999999998,False
7,2017-12-08,30.799999999999997,False
8,2017-12-09,24.5,False
9,2017-12-10,23.099999999999998,False
10,2017-12-11,32.55,False
11,2017-12-12,29.049999999999997,False
12,2017-12-13,30.45,False
13,2017-12-14,33.25,False
14,2017-12-15,30.799999999999997,False
15,2017-12-16,25.549999999999997,False
16,2017-12-17,22.4,False
17,2017-12-18,32.199999999999996,False
18,2017-12-19,30.799999999999997,False
19,2017-12-20,31.15,False
20,2017-12-21,29.749999999999996,False
21,2017-12-22,30.799999999999997,False
22,2017-12-23,24.15,False
23,2017-12-24,21.0,False
24,2017-12-25,21.0,False
25,2017-12-26,26.95,False
26,2017-12-27,28.0,False
27,2017-12-28,25.9,False
28,2017-12-29,24.5,False
29,2017-12-30,25.549999999999997,False
30,2017-12-31,21.349999999999998,False
0,2018-01-01,25.56,False
1,2018-01-02,32.04,False
2,2018-01-03,32.4,False
3,2018-01-04,32.4,False
4,2018-01-05,32.04,False
5,2018-01-06,28.08,False
6,2018-01-07,25.56,False
7,2018-01-08,33.48,False
8,2018-01-09,33.839999999999996,False
9,2018-01-10,33.839999999999996,False
10,2018-01-11,35.64,False
11,2018-01-12,34.56,False
12,2018-01-13,27.72,False
13,2018-01-14,25.2,False
14,2018-01-15,31.68,False
15,2018-01-16,35.64,False
16,2018-01-17,33.12,False
17,2018-01-18,36.0,False
18,2018-01-19,34.199999999999996,False
19,2018-01-20,27.0,False
20,2018-01-21,25.919999999999998,False
21,2018-01-22,35.64,False
22,2018-01-23,35.64,False
23,2018-01-24,35.64,False
24,2018-01-25,36.0,False
25,2018-01-26,34.56,False
26,2018-01-27,26.64,False
27,2018-01-28,23.4,False
28,2018-01-29,36.0,False
29,2018-01-30,34.199999999999996,False
30,2018-01-31,36.0,False
0,2018-02-01,36.1,False
1,2018-02-02,38.0,False
2,2018-02-03,23.18,False
3,2018-02-04,20.52,False
4,2018-02-05,31.92,False
5,2018-02-06,36.480000000000004,False
6,2018-02-07,30.02,False
7,2018-02-08,31.92,False
8,2018-02-09,32.3,False
9,2018-02-10,20.9,False
10,2018-02-11,18.240000000000002,False
11,2018-02-12,28.12,False
12,2018-02-13,28.5,False
13,2018-02-14,30.02,False
14,2018-02-15,27.36,False
15,2018-02-16,27.740000000000002,False
16,2018-02-17,20.14,False
17,2018-02-18,19.76,False
18,2018-02-19,25.84,False
19,2018-02-20,27.740000000000002,False
20,2018-02-21,28.5,False
21,2018-02-22,26.98,False
22,2018-02-23,25.46,False
23,2018-02-24,20.14,False
24,2018-02-25,19.38,False
25,2018-02-26,28.88,False
26,2018-02-27,28.88,False
27,2018-02-28,28.5,False
0,2018-03-01,28.349999999999998,False
1,2018-03-02,29.749999999999996,False
2,2018-03-03,23.799999999999997,False
3,2018-03-04,22.4,False
4,2018-03-05,30.45,False
5,2018-03-06,29.4,False
6,2018-03-07,31.849999999999998,False
7,2018-03-08,32.55,False
8,2018-03-09,30.099999999999998,False
9,2018-03-10,19.25,False
10,2018-03-11,21.7,False
11,2018-03-12,32.199999999999996,False
12,2018-03-13,33.949999999999996,False
13,2018-03-14,30.45,False
14,2018-03-15,32.9,False
15,2018-03-16,32.55,False
16,2018-03-17,21.0,False
17,2018-03-18,21.7,False
18,2018-03-19,31.499999999999996,False
19,2018-03-20,30.45,False
20,2018-03-21,30.45,False
21,2018-03-22,31.849999999999998,False
22,2018-03-23,30.099999999999998,False
23,2018-03-24,24.5,False
24,2018-03-25,19.25,False
25,2018-03-26,31.499999999999996,False
26,2018-03-27,32.199999999999996,False
27,2018-03-28,35.0,False
28,2018-03-29,31.849999999999998,False
29,2018-03-30,28.0,False
30,2018-03-31,21.7,False
0,2018-04-01,17.28,False
1,2018-04-02,25.2,False
2,2018-04-03,26.279999999999998,False
3,2018-04-04,25.919999999999998,False
4,2018-04-05,24.84,False
5,2018-04-06,25.2,False
6,2018-04-07,19.08,False
7,2018-04-08,21.24,False
8,2018-04-09,27.0,False
9,2018-04-10,25.2,False
10,2018-04-11,24.84,False
11,2018-04-12,25.2,False
12,2018-04-13,24.48,False
13,2018-04-14,18.36,False
14,2018-04-15,18.0,False
15,2018-04-16,27.72,False
16,2018-04-17,27.36,False
17,2018-04-18,23.759999999999998,False
18,2018-04-19,25.2,False
19,2018-04-20,23.759999999999998,False
20,2018-04-21,19.08,False
21,2018-04-22,19.439999999999998,False
22,2018-04-23,33.48,False
23,2018-04-24,36.0,False
24,2018-04-25,30.24,False
25,2018-04-26,28.439999999999998,False
26,2018-04-27,26.64,False
27,2018-04-28,19.439999999999998,False
28,2018-04-29,18.36,False
29,2018-04-30,26.64,False
0,2018-05-01,30.69,False
1,2018-05-02,32.34,False
2,2018-05-03,32.34,False
3,2018-05-04,30.69,False
4,2018-05-05,20.790000000000003,False
5,2018-05-06,22.77,False
6,2018-05-07,28.380000000000003,False
7,2018-05-08,31.68,False
8,2018-05-09,30.360000000000003,False
9,2018-05-10,33.0,False
10,2018-05-11,29.700000000000003,False
11,2018-05-12,22.11,False
12,2018-05-13,21.12,False
13,2018-05-14,31.35,False
14,2018-05-15,32.01,False
15,2018-05-16,30.69,False
16,2018-05-17,29.040000000000003,False
17,2018-05-18,29.37,False
18,2018-05-19,23.43,False
19,2018-05-20,24.75,False
20,2018-05-21,29.700000000000003,False
21,2018-05-22,32.01,False
22,2018-05-23,28.380000000000003,False
23,2018-05-24,30.03,False
24,2018-05-25,28.05,False
25,2018-05-26,20.130000000000003,False
26,2018-05-27,22.11,False
27,2018-05-28,25.080000000000002,False
28,2018-05-29,31.35,False
29,2018-05-30,31.68,False
30,2018-05-31,28.05,False
0,2018-06-01,28.48,False
1,2018-06-02,23.36,False
2,2018-06-03,17.6,False
3,2018-06-04,32.0,False
4,2018-06-05,28.16,False
5,2018-06-06,31.68,False
6,2018-06-07,30.72,False
7,2018-06-08,26.560000000000002,False
8,2018-06-09,23.04,False
9,2018-06-10,21.76,False
10,2018-06-11,30.400000000000002,False
11,2018-06-12,25.6,False
12,2018-06-13,27.84,False
13,2018-06-14,29.12,False
14,2018-06-15,27.84,False
15,2018-06-16,21.12,False
16,2018-06-17,20.48,False
17,2018-06-18,30.400000000000002,False
18,2018-06-19,29.44,False
19,2018-06-20,26.240000000000002,False
20,2018-06-21,27.84,False
21,2018-06-22,29.12,False
22,2018-06-23,19.84,False
23,2018-06-24,19.84,False
24,2018-06-25,29.76,False
25,2018-06-26,29.76,False
26,2018-06-27,27.2,False
27,2018-06-28,29.12,False
28,2018-06-29,25.28,False
29,2018-06-30,19.52,False
0,2018-07-01,15.84,False
1,2018-07-02,21.12,False
2,2018-07-03,22.11,False
3,2018-07-04,18.48,False
4,2018-07-05,21.45,False
5,2018-07-06,19.470000000000002,False
6,2018-07-07,16.17,False
7,2018-07-08,14.850000000000001,False
8,2018-07-09,20.130000000000003,False
9,2018-07-10,18.810000000000002,False
10,2018-07-11,22.11,False
11,2018-07-12,23.43,False
12,2018-07-13,21.78,False
13,2018-07-14,16.5,False
14,2018-07-15,14.850000000000001,False
15,2018-07-16,20.790000000000003,False
16,2018-07-17,24.09,False
17,2018-07-18,28.380000000000003,False
18,2018-07-19,22.77,False
19,2018-07-20,22.11,False
20,2018-07-21,18.150000000000002,False
21,2018-07-22,15.84,False
22,2018-07-23,29.700000000000003,False
23,2018-07-24,33.0,False
24,2018-07-25,26.07,False
25,2018-07-26,28.05,False
26,2018-07-27,25.080000000000002,False
27,2018-07-28,17.16,False
28,2018-07-29,16.5,False
29,2018-07-30,22.77,False
30,2018-07-31,22.77,False
0,2018-08-01,28.83,False
1,2018-08-02,26.35,False
2,2018-08-03,26.97,False
3,2018-08-04,19.53,False
4,2018-08-05,17.669999999999998,False
5,2018-08-06,27.9,False
6,2018-08-07,26.35,False
7,2018-08-08,26.66,False
8,2018-08-09,25.419999999999998,False
9,2018-08-10,27.59,False
10,2018-08-11,18.6,False
11,2018-08-12,18.6,False
12,2018-08-13,25.419999999999998,False
13,2018-08-14,26.66,False
14,2018-08-15,23.87,False
15,2018-08-16,24.8,False
16,2018-08-17,23.56,False
17,2018-08-18,19.84,False
18,2018-08-19,17.98,False
19,2018-08-20,26.04,False
20,2018-08-21,26.66,False
21,2018-08-22,26.66,False
22,2018-08-23,23.25,False
23,2018-08-24,24.8,False
24,2018-08-25,17.36,False
25,2018-08-26,18.6,False
26,2018-08-27,25.73,False
27,2018-08-28,31.0,False
28,2018-08-29,28.52,False
29,2018-08-30,27.28,False
30,2018-08-31,25.419999999999998,False
0,2018-09-01,19.2,False
1,2018-09-02,18.0,False
2,2018-09-03,23.099999999999998,False
3,2018-09-04,26.4,False
4,2018-09-05,28.5,False
5,2018-09-06,27.3,False
6,2018-09-07,27.9,False
7,2018-09-08,18.3,False
8,2018-09-09,18.599999999999998,False
9,2018-09-10,30.0,False
10,2018-09-11,29.7,False
11,2018-09-12,28.5,False
12,2018-09-13,29.4,False
13,2018-09-14,26.4,False
14,2018-09-15,18.599999999999998,False
15,2018-09-16,18.599999999999998,False
16,2018-09-17,27.3,False
17,2018-09-18,27.9,False
18,2018-09-19,28.2,False
19,2018-09-20,26.7,False
20,2018-09-21,27.599999999999998,False
21,2018-09-22,20.099999999999998,False
22,2018-09-23,18.599999999999998,False
23,2018-09-24,28.799999999999997,False
24,2018-09-25,27.599999999999998,False
25,2018-09-26,29.4,False
26,2018-09-27,29.099999999999998,False
27,2018-09-28,27.0,False
28,2018-09-29,18.599999999999998,False
29,2018-09-30,19.5,False
0,2018-10-01,23.76,False
1,2018-10-02,22.11,False
2,2018-10-03,23.43,False
3,2018-10-04,23.1,False
4,2018-10-05,20.46,False
5,2018-10-06,15.510000000000002,False
6,2018-10-07,15.84,False
7,2018-10-08,23.43,False
8,2018-10-09,23.1,False
9,2018-10-10,24.09,False
10,2018-10-11,26.07,False
11,2018-10-12,24.09,False
12,2018-10-13,15.180000000000001,False
13,2018-10-14,16.17,False
14,2018-10-15,21.45,False
15,2018-10-16,24.09,False
16,2018-10-17,22.77,False
17,2018-10-18,22.77,False
18,2018-10-19,22.11,False
19,2018-10-20,16.17,False
20,2018-10-21,14.520000000000001,False
21,2018-10-22,22.77,False
22,2018-10-23,22.77,False
23,2018-10-24,24.09,False
24,2018-10-25,33.0,False
25,2018-10-26,28.380000000000003,False
26,2018-10-27,15.84,False
27,2018-10-28,14.520000000000001,False
28,2018-10-29,25.41,False
29,2018-10-30,27.39,False
30,2018-10-31,23.43,False
0,2018-11-01,29.7,False
1,2018-11-02,26.7,False
2,2018-11-03,19.2,False
3,2018-11-04,18.0,False
4,2018-11-05,27.3,False
5,2018-11-06,27.9,False
6,2018-11-07,27.9,False
7,2018-11-08,27.9,False
8,2018-11-09,27.3,False
9,2018-11-10,20.099999999999998,False
10,2018-11-11,19.8,False
11,2018-11-12,27.3,False
12,2018-11-13,28.5,False
13,2018-11-14,28.5,False
14,2018-11-15,27.0,False
15,2018-11-16,26.7,False
16,2018-11-17,19.8,False
17,2018-11-18,18.9,False
18,2018-11-19,29.4,False
19,2018-11-20,30.0,False
20,2018-11-21,25.2,False
21,2018-11-22,23.099999999999998,False
22,2018-11-23,24.3,False
23,2018-11-24,20.099999999999998,False
24,2018-11-25,18.9,False
25,2018-11-26,27.9,False
26,2018-11-27,27.9,False
27,2018-11-28,26.7,False
28,2018-11-29,28.5,False
29,2018-11-30,27.9,False
0,2018-12-01,18.849999999999998,False
1,2018-12-02,20.009999999999998,False
2,2018-12-03,27.839999999999996,False
3,2018-12-04,27.839999999999996,False
4,2018-12-05,26.68,False
5,2018-12-06,28.999999999999996,False
6,2018-12-07,25.81,False
7,2018-12-08,17.4,False
8,2018-12-09,17.11,False
9,2018-12-10,28.999999999999996,False
10,2018-12-11,28.13,False
11,2018-12-12,26.099999999999998,False
12,2018-12-13,25.81,False
13,2018-12-14,26.099999999999998,False
14,2018-12-15,19.139999999999997,False
15,2018-12-16,19.139999999999997,False
16,2018-12-17,24.069999999999997,False
17,2018-12-18,25.229999999999997,False
18,2018-12-19,26.68,False
19,2018-12-20,24.069999999999997,False
20,2018-12-21,24.65,False
21,2018-12-22,17.4,False
22,2018-12-23,18.56,False
23,2018-12-24,24.36,False
24,2018-12-25,19.43,False
25,2018-12-26,27.839999999999996,False
26,2018-12-27,28.13,False
27,2018-12-28,22.33,False
28,2018-12-29,18.849999999999998,False
29,2018-12-30,17.689999999999998,False
30,2018-12-31,22.33,False
0,2019-01-01,18.599999999999998,False
1,2019-01-02,25.5,False
2,2019-01-03,30.0,False
3,2019-01-04,27.599999999999998,False
4,2019-01-05,21.3,False
5,2019-01-06,19.5,False
6,2019-01-07,27.599999999999998,False
7,2019-01-08,30.0,False
8,2019-01-09,29.7,False
9,2019-01-10,29.099999999999998,False
10,2019-01-11,27.599999999999998,False
11,2019-01-12,18.599999999999998,False
12,2019-01-13,21.0,False
13,2019-01-14,27.3,False
14,2019-01-15,27.3,False
15,2019-01-16,29.7,False
16,2019-01-17,28.799999999999997,False
17,2019-01-18,28.2,False
18,2019-01-19,18.599999999999998,False
19,2019-01-20,17.4,False
20,2019-01-21,24.3,False
21,2019-01-22,29.4,False
22,2019-01-23,27.9,False
23,2019-01-24,27.0,False
24,2019-01-25,27.599999999999998,False
25,2019-01-26,18.0,False
26,2019-01-27,18.3,False
27,2019-01-28,29.4,False
28,2019-01-29,28.799999999999997,False
29,2019-01-30,29.4,False
30,2019-01-31,29.7,False
0,2019-02-01,21.08,False
1,2019-02-02,15.81,False
2,2019-02-03,12.709999999999999,False
3,2019-02-04,30.38,False
4,2019-02-05,31.0,False
5,2019-02-06,24.8,False
6,2019-02-07,23.56,False
7,2019-02-08,20.77,False
8,2019-02-09,14.26,False
9,2019-02-10,14.879999999999999,False
10,2019-02-11,21.7,False
11,2019-02-12,22.94,False
12,2019-02-13,21.39,False
13,2019-02-14,22.94,False
14,2019-02-15,21.7,False
15,2019-02-16,14.879999999999999,False
16,2019-02-17,13.95,False
17,2019-02-18,20.15,False
18,2019-02-19,22.63,False
19,2019-02-20,21.39,False
20,2019-02-21,18.6,False
21,2019-02-22,22.63,False
22,2019-02-23,15.5,False
23,2019-02-24,15.5,False
24,2019-02-25,22.94,False
25,2019-02-26,21.39,False
26,2019-02-27,20.77,False
27,2019-02-28,21.08,False
0,2019-03-01,26.0,False
1,2019-03-02,18.46,False
2,2019-03-03,17.16,False
