date,EXPE stock,isPartial
2015-08-01,90,False
2015-08-02,60,False
2015-08-03,50,False
2015-08-04,49,False
2015-08-05,84,False
2015-08-06,51,False
2015-08-07,53,False
2015-08-08,60,False
2015-08-09,0,False
2015-08-10,49,False
2015-08-11,50,False
2015-08-12,50,False
2015-08-13,50,False
2015-08-14,52,False
2015-08-15,59,False
2015-08-16,0,False
2015-08-17,49,False
2015-08-18,49,False
2015-08-19,50,False
2015-08-20,100,False
2015-08-21,50,False
2015-08-22,59,False
2015-08-23,0,False
2015-08-24,96,False
2015-08-25,48,False
2015-08-26,48,False
2015-08-27,49,False
2015-08-28,51,False
2015-08-29,0,False
2015-08-30,0,False
2015-08-31,48,False
