date,HD stock,isPartial
2016-08-01,75,False
2016-08-02,47,False
2016-08-03,64,False
2016-08-04,67,False
2016-08-05,57,False
2016-08-06,40,False
2016-08-07,43,False
2016-08-08,68,False
2016-08-09,53,False
2016-08-10,63,False
2016-08-11,48,False
2016-08-12,70,False
2016-08-13,52,False
2016-08-14,40,False
2016-08-15,72,False
2016-08-16,100,False
2016-08-17,65,False
2016-08-18,51,False
2016-08-19,65,False
2016-08-20,11,False
2016-08-21,40,False
2016-08-22,69,False
2016-08-23,27,False
2016-08-24,53,False
2016-08-25,59,False
2016-08-26,59,False
2016-08-27,33,False
2016-08-28,46,False
2016-08-29,48,False
2016-08-30,44,False
2016-08-31,58,False
