date,KO stock,isPartial
2014-08-01,33,False
2014-08-02,25,False
2014-08-03,25,False
2014-08-04,31,False
2014-08-05,41,False
2014-08-06,53,False
2014-08-07,75,False
2014-08-08,33,False
2014-08-09,26,False
2014-08-10,37,False
2014-08-11,21,False
2014-08-12,20,False
2014-08-13,31,False
2014-08-14,42,False
2014-08-15,45,False
2014-08-16,62,False
2014-08-17,12,False
2014-08-18,83,False
2014-08-19,51,False
2014-08-20,62,False
2014-08-21,31,False
2014-08-22,86,False
2014-08-23,0,False
2014-08-24,24,False
2014-08-25,71,False
2014-08-26,100,False
2014-08-27,60,False
2014-08-28,41,False
2014-08-29,53,False
2014-08-30,36,False
2014-08-31,12,False
