date,HD stock,isPartial
2017-03-01,100,False
2017-03-02,84,False
2017-03-03,75,False
2017-03-04,36,False
2017-03-05,29,False
2017-03-06,62,False
2017-03-07,69,False
2017-03-08,55,False
2017-03-09,67,False
2017-03-10,73,False
2017-03-11,48,False
2017-03-12,36,False
2017-03-13,47,False
2017-03-14,56,False
2017-03-15,55,False
2017-03-16,62,False
2017-03-17,67,False
2017-03-18,28,False
2017-03-19,30,False
2017-03-20,55,False
2017-03-21,56,False
2017-03-22,68,False
2017-03-23,69,False
2017-03-24,51,False
2017-03-25,23,False
2017-03-26,48,False
2017-03-27,65,False
2017-03-28,74,False
2017-03-29,58,False
2017-03-30,50,False
2017-03-31,46,False
