date,FB stock,isPartial
2014-06-01,18,False
2014-06-02,75,False
2014-06-03,68,False
2014-06-04,79,False
2014-06-05,100,False
2014-06-06,75,False
2014-06-07,19,False
2014-06-08,21,False
2014-06-09,70,False
2014-06-10,89,False
2014-06-11,88,False
2014-06-12,79,False
2014-06-13,69,False
2014-06-14,30,False
2014-06-15,21,False
2014-06-16,69,False
2014-06-17,70,False
2014-06-18,52,False
2014-06-19,74,False
2014-06-20,69,False
2014-06-21,24,False
2014-06-22,24,False
2014-06-23,66,False
2014-06-24,86,False
2014-06-25,79,False
2014-06-26,78,False
2014-06-27,81,False
2014-06-28,33,False
2014-06-29,20,False
2014-06-30,74,False
