date,EA stock,isPartial
2017-04-01,13,False
2017-04-02,26,False
2017-04-03,63,False
2017-04-04,29,False
2017-04-05,55,False
2017-04-06,49,False
2017-04-07,54,False
2017-04-08,13,False
2017-04-09,39,False
2017-04-10,53,False
2017-04-11,57,False
2017-04-12,42,False
2017-04-13,42,False
2017-04-14,47,False
2017-04-15,18,False
2017-04-16,20,False
2017-04-17,43,False
2017-04-18,26,False
2017-04-19,29,False
2017-04-20,45,False
2017-04-21,47,False
2017-04-22,17,False
2017-04-23,25,False
2017-04-24,48,False
2017-04-25,100,False
2017-04-26,51,False
2017-04-27,67,False
2017-04-28,54,False
2017-04-29,46,False
2017-04-30,26,False
