date,FB stock,isPartial
2015-08-01,23,False
2015-08-02,23,False
2015-08-03,43,False
2015-08-04,48,False
2015-08-05,60,False
2015-08-06,55,False
2015-08-07,64,False
2015-08-08,28,False
2015-08-09,28,False
2015-08-10,42,False
2015-08-11,53,False
2015-08-12,51,False
2015-08-13,37,False
2015-08-14,35,False
2015-08-15,34,False
2015-08-16,15,False
2015-08-17,37,False
2015-08-18,31,False
2015-08-19,27,False
2015-08-20,55,False
2015-08-21,63,False
2015-08-22,25,False
2015-08-23,18,False
2015-08-24,100,False
2015-08-25,91,False
2015-08-26,74,False
2015-08-27,73,False
2015-08-28,50,False
2015-08-29,29,False
2015-08-30,18,False
2015-08-31,40,False
