date,GOOG stock,isPartial
2018-09-01,19,False
2018-09-02,17,False
2018-09-03,22,False
2018-09-04,91,False
2018-09-05,98,False
2018-09-06,100,False
2018-09-07,78,False
2018-09-08,29,False
2018-09-09,18,False
2018-09-10,78,False
2018-09-11,86,False
2018-09-12,83,False
2018-09-13,90,False
2018-09-14,75,False
2018-09-15,27,False
2018-09-16,13,False
2018-09-17,67,False
2018-09-18,65,False
2018-09-19,72,False
2018-09-20,98,False
2018-09-21,86,False
2018-09-22,32,False
2018-09-23,15,False
2018-09-24,72,False
2018-09-25,75,False
2018-09-26,97,False
2018-09-27,67,False
2018-09-28,61,False
2018-09-29,29,False
2018-09-30,17,False
