date,SBUX stock,isPartial
2018-09-01,22,False
2018-09-02,19,False
2018-09-03,23,False
2018-09-04,83,False
2018-09-05,72,False
2018-09-06,89,False
2018-09-07,73,False
2018-09-08,35,False
2018-09-09,13,False
2018-09-10,75,False
2018-09-11,91,False
2018-09-12,66,False
2018-09-13,73,False
2018-09-14,49,False
2018-09-15,24,False
2018-09-16,10,False
2018-09-17,64,False
2018-09-18,52,False
2018-09-19,86,False
2018-09-20,89,False
2018-09-21,49,False
2018-09-22,32,False
2018-09-23,19,False
2018-09-24,70,False
2018-09-25,100,False
2018-09-26,66,False
2018-09-27,65,False
2018-09-28,81,False
2018-09-29,34,False
2018-09-30,25,False
