date,EBAY stock,isPartial
2012-05-01,64,False
2012-05-02,100,False
2012-05-03,59,False
2012-05-04,60,False
2012-05-05,74,False
2012-05-06,65,False
2012-05-07,52,False
2012-05-08,72,False
2012-05-09,60,False
2012-05-10,61,False
2012-05-11,44,False
2012-05-12,70,False
2012-05-13,33,False
2012-05-14,60,False
2012-05-15,57,False
2012-05-16,67,False
2012-05-17,67,False
2012-05-18,80,False
2012-05-19,68,False
2012-05-20,59,False
2012-05-21,68,False
2012-05-22,73,False
2012-05-23,67,False
2012-05-24,76,False
2012-05-25,33,False
2012-05-26,54,False
2012-05-27,48,False
2012-05-28,44,False
2012-05-29,45,False
2012-05-30,49,False
2012-05-31,65,False
