date,PFE stock,isPartial
2015-08-01,11,False
2015-08-02,11,False
2015-08-03,19,False
2015-08-04,38,False
2015-08-05,34,False
2015-08-06,49,False
2015-08-07,50,False
2015-08-08,28,False
2015-08-09,23,False
2015-08-10,48,False
2015-08-11,28,False
2015-08-12,34,False
2015-08-13,29,False
2015-08-14,60,False
2015-08-15,11,False
2015-08-16,11,False
2015-08-17,28,False
2015-08-18,24,False
2015-08-19,19,False
2015-08-20,53,False
2015-08-21,64,False
2015-08-22,17,False
2015-08-23,33,False
2015-08-24,100,False
2015-08-25,74,False
2015-08-26,65,False
2015-08-27,66,False
2015-08-28,49,False
2015-08-29,22,False
2015-08-30,11,False
2015-08-31,36,False
