date,EBAY stock,isPartial
2012-06-01,60,False
2012-06-02,71,False
2012-06-03,72,False
2012-06-04,66,False
2012-06-05,61,False
2012-06-06,100,False
2012-06-07,97,False
2012-06-08,68,False
2012-06-09,57,False
2012-06-10,79,False
2012-06-11,86,False
2012-06-12,63,False
2012-06-13,80,False
2012-06-14,62,False
2012-06-15,63,False
2012-06-16,48,False
2012-06-17,67,False
2012-06-18,84,False
2012-06-19,71,False
2012-06-20,77,False
2012-06-21,60,False
2012-06-22,68,False
2012-06-23,59,False
2012-06-24,74,False
2012-06-25,53,False
2012-06-26,74,False
2012-06-27,63,False
2012-06-28,42,False
2012-06-29,72,False
2012-06-30,56,False
