date,PFE stock,isPartial
2016-09-01,78,False
2016-09-02,61,False
2016-09-03,11,False
2016-09-04,0,False
2016-09-05,0,False
2016-09-06,57,False
2016-09-07,79,False
2016-09-08,59,False
2016-09-09,40,False
2016-09-10,46,False
2016-09-11,0,False
2016-09-12,39,False
2016-09-13,77,False
2016-09-14,39,False
2016-09-15,78,False
2016-09-16,100,False
2016-09-17,22,False
2016-09-18,0,False
2016-09-19,85,False
2016-09-20,38,False
2016-09-21,66,False
2016-09-22,88,False
2016-09-23,10,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,9,False
2016-09-27,95,False
2016-09-28,57,False
2016-09-29,77,False
2016-09-30,80,False
