date,ODP stock,isPartial
2013-03-01,0,False
2013-03-02,0,False
2013-03-03,0,False
2013-03-04,41,False
2013-03-05,20,False
2013-03-06,31,False
2013-03-07,21,False
2013-03-08,21,False
2013-03-09,0,False
2013-03-10,24,False
2013-03-11,31,False
2013-03-12,100,False
2013-03-13,20,False
2013-03-14,0,False
2013-03-15,21,False
2013-03-16,24,False
2013-03-17,0,False
2013-03-18,0,False
2013-03-19,30,False
2013-03-20,20,False
2013-03-21,31,False
2013-03-22,21,False
2013-03-23,24,False
2013-03-24,24,False
2013-03-25,20,False
2013-03-26,21,False
2013-03-27,42,False
2013-03-28,21,False
2013-03-29,0,False
2013-03-30,0,False
2013-03-31,0,False
