date,TXN stock,isPartial
2016-04-01,0,False
2016-04-02,25,False
2016-04-03,0,False
2016-04-04,0,False
2016-04-05,44,False
2016-04-06,22,False
2016-04-07,65,False
2016-04-08,23,False
2016-04-09,25,False
2016-04-10,0,False
2016-04-11,22,False
2016-04-12,43,False
2016-04-13,22,False
2016-04-14,44,False
2016-04-15,23,False
2016-04-16,0,False
2016-04-17,0,False
2016-04-18,65,False
2016-04-19,32,False
2016-04-20,44,False
2016-04-21,55,False
2016-04-22,23,False
2016-04-23,0,False
2016-04-24,0,False
2016-04-25,32,False
2016-04-26,32,False
2016-04-27,65,False
2016-04-28,100,False
2016-04-29,23,False
2016-04-30,0,False
