date,SIRI stock,isPartial
2013-03-01,54,False
2013-03-02,26,False
2013-03-03,15,False
2013-03-04,64,False
2013-03-05,100,False
2013-03-06,73,False
2013-03-07,70,False
2013-03-08,63,False
2013-03-09,36,False
2013-03-10,20,False
2013-03-11,73,False
2013-03-12,38,False
2013-03-13,75,False
2013-03-14,69,False
2013-03-15,62,False
2013-03-16,15,False
2013-03-17,30,False
2013-03-18,51,False
2013-03-19,38,False
2013-03-20,69,False
2013-03-21,69,False
2013-03-22,49,False
2013-03-23,25,False
2013-03-24,10,False
2013-03-25,38,False
2013-03-26,47,False
2013-03-27,53,False
2013-03-28,41,False
2013-03-29,34,False
2013-03-30,26,False
2013-03-31,21,False
