date,MRVL stock,isPartial
2013-02-01,0,False
2013-02-02,34,False
2013-02-03,66,False
2013-02-04,29,False
2013-02-05,100,False
2013-02-06,43,False
2013-02-07,29,False
2013-02-08,30,False
2013-02-09,0,False
2013-02-10,0,False
2013-02-11,29,False
2013-02-12,0,False
2013-02-13,58,False
2013-02-14,29,False
2013-02-15,0,False
2013-02-16,34,False
2013-02-17,0,False
2013-02-18,29,False
2013-02-19,0,False
2013-02-20,29,False
2013-02-21,29,False
2013-02-22,89,False
2013-02-23,0,False
2013-02-24,33,False
2013-02-25,0,False
2013-02-26,55,False
2013-02-27,28,False
2013-02-28,29,False
