date,TSLA stock,isPartial
2013-10-01,56,False
2013-10-02,64,False
2013-10-03,100,False
2013-10-04,92,False
2013-10-05,29,False
2013-10-06,16,False
2013-10-07,60,False
2013-10-08,53,False
2013-10-09,68,False
2013-10-10,37,False
2013-10-11,44,False
2013-10-12,37,False
2013-10-13,8,False
2013-10-14,36,False
2013-10-15,53,False
2013-10-16,53,False
2013-10-17,40,False
2013-10-18,45,False
2013-10-19,13,False
2013-10-20,14,False
2013-10-21,51,False
2013-10-22,55,False
2013-10-23,62,False
2013-10-24,57,False
2013-10-25,52,False
2013-10-26,9,False
2013-10-27,11,False
2013-10-28,50,False
2013-10-29,61,False
2013-10-30,60,False
2013-10-31,54,False
