date,WDC stock,isPartial
2013-11-01,69,False
2013-11-02,31,False
2013-11-03,30,False
2013-11-04,25,False
2013-11-05,50,False
2013-11-06,0,False
2013-11-07,51,False
2013-11-08,0,False
2013-11-09,0,False
2013-11-10,0,False
2013-11-11,25,False
2013-11-12,50,False
2013-11-13,25,False
2013-11-14,38,False
2013-11-15,67,False
2013-11-16,0,False
2013-11-17,29,False
2013-11-18,100,False
2013-11-19,25,False
2013-11-20,25,False
2013-11-21,25,False
2013-11-22,26,False
2013-11-23,30,False
2013-11-24,29,False
2013-11-25,49,False
2013-11-26,37,False
2013-11-27,25,False
2013-11-28,27,False
2013-11-29,27,False
2013-11-30,60,False
