date,AMZN stock,isPartial
2014-10-01,16,False
2014-10-02,18,False
2014-10-03,14,False
2014-10-04,4,False
2014-10-05,7,False
2014-10-06,16,False
2014-10-07,11,False
2014-10-08,17,False
2014-10-09,14,False
2014-10-10,17,False
2014-10-11,7,False
2014-10-12,8,False
2014-10-13,18,False
2014-10-14,14,False
2014-10-15,30,False
2014-10-16,14,False
2014-10-17,15,False
2014-10-18,7,False
2014-10-19,10,False
2014-10-20,18,False
2014-10-21,24,False
2014-10-22,17,False
2014-10-23,56,False
2014-10-24,100,False
2014-10-25,21,False
2014-10-26,15,False
2014-10-27,38,False
2014-10-28,29,False
2014-10-29,39,False
2014-10-30,29,False
2014-10-31,31,False
