date,HAS stock,isPartial
2016-08-01,100,False
2016-08-02,48,False
2016-08-03,86,False
2016-08-04,77,False
2016-08-05,65,False
2016-08-06,48,False
2016-08-07,58,False
2016-08-08,87,False
2016-08-09,73,False
2016-08-10,56,False
2016-08-11,70,False
2016-08-12,55,False
2016-08-13,60,False
2016-08-14,57,False
2016-08-15,48,False
2016-08-16,61,False
2016-08-17,42,False
2016-08-18,45,False
2016-08-19,53,False
2016-08-20,39,False
2016-08-21,31,False
2016-08-22,61,False
2016-08-23,57,False
2016-08-24,53,False
2016-08-25,58,False
2016-08-26,58,False
2016-08-27,54,False
2016-08-28,71,False
2016-08-29,67,False
2016-08-30,73,False
2016-08-31,69,False
