date,WDC stock,isPartial
2016-02-01,39,False
2016-02-02,77,False
2016-02-03,78,False
2016-02-04,79,False
2016-02-05,51,False
2016-02-06,0,False
2016-02-07,0,False
2016-02-08,59,False
2016-02-09,79,False
2016-02-10,68,False
2016-02-11,20,False
2016-02-12,40,False
2016-02-13,67,False
2016-02-14,0,False
2016-02-15,39,False
2016-02-16,77,False
2016-02-17,19,False
2016-02-18,38,False
2016-02-19,60,False
2016-02-20,22,False
2016-02-21,22,False
2016-02-22,48,False
2016-02-23,76,False
2016-02-24,57,False
2016-02-25,58,False
2016-02-26,100,False
2016-02-27,22,False
2016-02-28,22,False
2016-02-29,46,False
